scenario,time,node,state,system_performance,worst_node_state,system_performance_loss
high_coupling,0,finance,1.0,1.0,1.0,0.0
high_coupling,0,food_distribution,1.0,1.0,1.0,0.0
high_coupling,0,household_resilience,1.0,1.0,1.0,0.0
high_coupling,0,manufacturing,1.0,1.0,1.0,0.0
high_coupling,0,power,1.0,1.0,1.0,0.0
high_coupling,0,public_health,1.0,1.0,1.0,0.0
high_coupling,0,retail_access,1.0,1.0,1.0,0.0
high_coupling,0,suppliers,1.0,1.0,1.0,0.0
high_coupling,0,transport,1.0,1.0,1.0,0.0
high_coupling,0,water,1.0,1.0,1.0,0.0
high_coupling,0,workforce,1.0,1.0,1.0,0.0
high_coupling,1,communications,1.005195,0.998103,0.988135,0.001897
high_coupling,1,emergency_response,1.004825,0.998103,0.988135,0.001897
high_coupling,1,finance,0.988135,0.998103,0.988135,0.001897
high_coupling,1,food_distribution,0.999117,0.998103,0.988135,0.001897
high_coupling,1,household_resilience,1.003409,0.998103,0.988135,0.001897
high_coupling,1,manufacturing,1.002564,0.998103,0.988135,0.001897
high_coupling,1,power,0.993839,0.998103,0.988135,0.001897
high_coupling,1,public_health,0.995462,0.998103,0.988135,0.001897
high_coupling,1,retail_access,1.001574,0.998103,0.988135,0.001897
high_coupling,1,suppliers,0.992606,0.998103,0.988135,0.001897
high_coupling,1,transport,0.998749,0.998103,0.988135,0.001897
high_coupling,1,water,0.989818,0.998103,0.988135,0.001897
high_coupling,1,workforce,1.000051,0.998103,0.988135,0.001897
high_coupling,2,communications,0.995285,0.998754,0.990026,0.001246
high_coupling,2,emergency_response,1.006336,0.998754,0.990026,0.001246
high_coupling,2,finance,0.99723,0.998754,0.990026,0.001246
high_coupling,2,food_distribution,1.007344,0.998754,0.990026,0.001246
high_coupling,2,household_resilience,1.010657,0.998754,0.990026,0.001246
high_coupling,2,manufacturing,0.990026,0.998754,0.990026,0.001246
high_coupling,2,power,0.997698,0.998754,0.990026,0.001246
high_coupling,2,public_health,0.991454,0.998754,0.990026,0.001246
high_coupling,2,retail_access,0.992834,0.998754,0.990026,0.001246
high_coupling,2,suppliers,0.991225,0.998754,0.990026,0.001246
high_coupling,2,transport,1.003899,0.998754,0.990026,0.001246
high_coupling,2,water,1.002661,0.998754,0.990026,0.001246
high_coupling,2,workforce,0.997151,0.998754,0.990026,0.001246
high_coupling,3,communications,1.003164,0.997247,0.98215,0.002753
high_coupling,3,emergency_response,0.98215,0.997247,0.98215,0.002753
high_coupling,3,finance,0.995042,0.997247,0.98215,0.002753
high_coupling,3,food_distribution,1.007621,0.997247,0.98215,0.002753
high_coupling,3,household_resilience,1.003961,0.997247,0.98215,0.002753
high_coupling,3,manufacturing,0.994943,0.997247,0.98215,0.002753
high_coupling,3,power,0.996123,0.997247,0.98215,0.002753
high_coupling,3,public_health,0.999714,0.997247,0.98215,0.002753
high_coupling,3,retail_access,1.001012,0.997247,0.98215,0.002753
high_coupling,3,suppliers,0.984574,0.997247,0.98215,0.002753
high_coupling,3,transport,1.000864,0.997247,0.98215,0.002753
high_coupling,3,water,1.001259,0.997247,0.98215,0.002753
high_coupling,3,workforce,0.993781,0.997247,0.98215,0.002753
high_coupling,4,communications,0.996421,0.995126,0.971031,0.004874
high_coupling,4,emergency_response,0.978863,0.995126,0.971031,0.004874
high_coupling,4,finance,0.99823,0.995126,0.971031,0.004874
high_coupling,4,food_distribution,1.001257,0.995126,0.971031,0.004874
high_coupling,4,household_resilience,1.000327,0.995126,0.971031,0.004874
high_coupling,4,manufacturing,0.996665,0.995126,0.971031,0.004874
high_coupling,4,power,1.001158,0.995126,0.971031,0.004874
high_coupling,4,public_health,0.998638,0.995126,0.971031,0.004874
high_coupling,4,retail_access,0.993037,0.995126,0.971031,0.004874
high_coupling,4,suppliers,0.971031,0.995126,0.971031,0.004874
high_coupling,4,transport,1.000766,0.995126,0.971031,0.004874
high_coupling,4,water,0.999842,0.995126,0.971031,0.004874
high_coupling,4,workforce,1.000396,0.995126,0.971031,0.004874
high_coupling,5,communications,1.003098,0.994776,0.970786,0.005224
high_coupling,5,emergency_response,0.976366,0.994776,0.970786,0.005224
high_coupling,5,finance,0.997003,0.994776,0.970786,0.005224
high_coupling,5,food_distribution,1.001211,0.994776,0.970786,0.005224
high_coupling,5,household_resilience,0.999029,0.994776,0.970786,0.005224
high_coupling,5,manufacturing,0.992619,0.994776,0.970786,0.005224
high_coupling,5,power,1.010009,0.994776,0.970786,0.005224
high_coupling,5,public_health,0.999674,0.994776,0.970786,0.005224
high_coupling,5,retail_access,0.995835,0.994776,0.970786,0.005224
high_coupling,5,suppliers,0.970786,0.994776,0.970786,0.005224
high_coupling,5,transport,0.995291,0.994776,0.970786,0.005224
high_coupling,5,water,0.995449,0.994776,0.970786,0.005224
high_coupling,5,workforce,0.995722,0.994776,0.970786,0.005224
high_coupling,6,communications,1.00592,0.993185,0.96958,0.006815
high_coupling,6,emergency_response,0.985161,0.993185,0.96958,0.006815
high_coupling,6,finance,0.991679,0.993185,0.96958,0.006815
high_coupling,6,food_distribution,0.993417,0.993185,0.96958,0.006815
high_coupling,6,household_resilience,0.999846,0.993185,0.96958,0.006815
high_coupling,6,manufacturing,1.001687,0.993185,0.96958,0.006815
high_coupling,6,power,1.00171,0.993185,0.96958,0.006815
high_coupling,6,public_health,0.98971,0.993185,0.96958,0.006815
high_coupling,6,retail_access,0.992751,0.993185,0.96958,0.006815
high_coupling,6,suppliers,0.96958,0.993185,0.96958,0.006815
high_coupling,6,transport,0.990248,0.993185,0.96958,0.006815
high_coupling,6,water,1.000502,0.993185,0.96958,0.006815
high_coupling,6,workforce,0.989199,0.993185,0.96958,0.006815
high_coupling,7,communications,0.993587,0.98903,0.97148,0.01097
high_coupling,7,emergency_response,0.989358,0.98903,0.97148,0.01097
high_coupling,7,finance,0.987688,0.98903,0.97148,0.01097
high_coupling,7,food_distribution,0.993434,0.98903,0.97148,0.01097
high_coupling,7,household_resilience,0.997821,0.98903,0.97148,0.01097
high_coupling,7,manufacturing,0.995352,0.98903,0.97148,0.01097
high_coupling,7,power,0.997069,0.98903,0.97148,0.01097
high_coupling,7,public_health,0.982074,0.98903,0.97148,0.01097
high_coupling,7,retail_access,0.98372,0.98903,0.97148,0.01097
high_coupling,7,suppliers,0.97148,0.98903,0.97148,0.01097
high_coupling,7,transport,0.977127,0.98903,0.97148,0.01097
high_coupling,7,water,1.001794,0.98903,0.97148,0.01097
high_coupling,7,workforce,0.986889,0.98903,0.97148,0.01097
high_coupling,8,communications,1.000192,0.987547,0.976187,0.012453
high_coupling,8,emergency_response,0.977271,0.987547,0.976187,0.012453
high_coupling,8,finance,0.987756,0.987547,0.976187,0.012453
high_coupling,8,food_distribution,0.990787,0.987547,0.976187,0.012453
high_coupling,8,household_resilience,0.986656,0.987547,0.976187,0.012453
high_coupling,8,manufacturing,0.997852,0.987547,0.976187,0.012453
high_coupling,8,power,0.991045,0.987547,0.976187,0.012453
high_coupling,8,public_health,0.976772,0.987547,0.976187,0.012453
high_coupling,8,retail_access,0.991247,0.987547,0.976187,0.012453
high_coupling,8,suppliers,0.977811,0.987547,0.976187,0.012453
high_coupling,8,transport,0.98203,0.987547,0.976187,0.012453
high_coupling,8,water,1.0025,0.987547,0.976187,0.012453
high_coupling,8,workforce,0.976187,0.987547,0.976187,0.012453
high_coupling,9,communications,0.983014,0.986863,0.97205,0.013137
high_coupling,9,emergency_response,0.983445,0.986863,0.97205,0.013137
high_coupling,9,finance,0.999905,0.986863,0.97205,0.013137
high_coupling,9,food_distribution,0.98449,0.986863,0.97205,0.013137
high_coupling,9,household_resilience,0.983188,0.986863,0.97205,0.013137
high_coupling,9,manufacturing,0.992626,0.986863,0.97205,0.013137
high_coupling,9,power,0.990944,0.986863,0.97205,0.013137
high_coupling,9,public_health,0.983127,0.986863,0.97205,0.013137
high_coupling,9,retail_access,0.995449,0.986863,0.97205,0.013137
high_coupling,9,suppliers,0.981921,0.986863,0.97205,0.013137
high_coupling,9,transport,0.975553,0.986863,0.97205,0.013137
high_coupling,9,water,1.003506,0.986863,0.97205,0.013137
high_coupling,9,workforce,0.97205,0.986863,0.97205,0.013137
high_coupling,10,communications,0.981903,0.983717,0.965554,0.016283
high_coupling,10,emergency_response,0.968099,0.983717,0.965554,0.016283
high_coupling,10,finance,0.993157,0.983717,0.965554,0.016283
high_coupling,10,food_distribution,0.98858,0.983717,0.965554,0.016283
high_coupling,10,household_resilience,0.988518,0.983717,0.965554,0.016283
high_coupling,10,manufacturing,0.988642,0.983717,0.965554,0.016283
high_coupling,10,power,0.999936,0.983717,0.965554,0.016283
high_coupling,10,public_health,0.982556,0.983717,0.965554,0.016283
high_coupling,10,retail_access,0.974513,0.983717,0.965554,0.016283
high_coupling,10,suppliers,0.978985,0.983717,0.965554,0.016283
high_coupling,10,transport,0.965554,0.983717,0.965554,0.016283
high_coupling,10,water,1.00388,0.983717,0.965554,0.016283
high_coupling,10,workforce,0.974,0.983717,0.965554,0.016283
high_coupling,11,communications,0.974242,0.980789,0.960589,0.019211
high_coupling,11,emergency_response,0.960589,0.980789,0.960589,0.019211
high_coupling,11,finance,1.000276,0.980789,0.960589,0.019211
high_coupling,11,food_distribution,0.978428,0.980789,0.960589,0.019211
high_coupling,11,household_resilience,0.982222,0.980789,0.960589,0.019211
high_coupling,11,manufacturing,0.9809,0.980789,0.960589,0.019211
high_coupling,11,power,1.001293,0.980789,0.960589,0.019211
high_coupling,11,public_health,0.988568,0.980789,0.960589,0.019211
high_coupling,11,retail_access,0.979347,0.980789,0.960589,0.019211
high_coupling,11,suppliers,0.975533,0.980789,0.960589,0.019211
high_coupling,11,transport,0.960848,0.980789,0.960589,0.019211
high_coupling,11,water,1.003518,0.980789,0.960589,0.019211
high_coupling,11,workforce,0.964497,0.980789,0.960589,0.019211
high_coupling,12,communications,0.964142,0.978411,0.959553,0.021589
high_coupling,12,emergency_response,0.959553,0.978411,0.959553,0.021589
high_coupling,12,finance,0.987227,0.978411,0.959553,0.021589
high_coupling,12,food_distribution,0.967815,0.978411,0.959553,0.021589
high_coupling,12,household_resilience,0.984001,0.978411,0.959553,0.021589
high_coupling,12,manufacturing,0.978584,0.978411,0.959553,0.021589
high_coupling,12,power,0.99441,0.978411,0.959553,0.021589
high_coupling,12,public_health,0.985365,0.978411,0.959553,0.021589
high_coupling,12,retail_access,0.971757,0.978411,0.959553,0.021589
high_coupling,12,suppliers,0.987176,0.978411,0.959553,0.021589
high_coupling,12,transport,0.964636,0.978411,0.959553,0.021589
high_coupling,12,water,1.008855,0.978411,0.959553,0.021589
high_coupling,12,workforce,0.965823,0.978411,0.959553,0.021589
high_coupling,13,communications,0.959007,0.976125,0.958131,0.023875
high_coupling,13,emergency_response,0.961418,0.976125,0.958131,0.023875
high_coupling,13,finance,0.995198,0.976125,0.958131,0.023875
high_coupling,13,food_distribution,0.9622,0.976125,0.958131,0.023875
high_coupling,13,household_resilience,0.975517,0.976125,0.958131,0.023875
high_coupling,13,manufacturing,0.981318,0.976125,0.958131,0.023875
high_coupling,13,power,0.993397,0.976125,0.958131,0.023875
high_coupling,13,public_health,0.984718,0.976125,0.958131,0.023875
high_coupling,13,retail_access,0.972121,0.976125,0.958131,0.023875
high_coupling,13,suppliers,0.982343,0.976125,0.958131,0.023875
high_coupling,13,transport,0.960718,0.976125,0.958131,0.023875
high_coupling,13,water,1.003544,0.976125,0.958131,0.023875
high_coupling,13,workforce,0.958131,0.976125,0.958131,0.023875
high_coupling,14,communications,0.959405,0.971181,0.949471,0.028819
high_coupling,14,emergency_response,0.949471,0.971181,0.949471,0.028819
high_coupling,14,finance,1.002471,0.971181,0.949471,0.028819
high_coupling,14,food_distribution,0.953832,0.971181,0.949471,0.028819
high_coupling,14,household_resilience,0.968065,0.971181,0.949471,0.028819
high_coupling,14,manufacturing,0.97493,0.971181,0.949471,0.028819
high_coupling,14,power,0.996203,0.971181,0.949471,0.028819
high_coupling,14,public_health,0.9823,0.971181,0.949471,0.028819
high_coupling,14,retail_access,0.963183,0.971181,0.949471,0.028819
high_coupling,14,suppliers,0.971337,0.971181,0.949471,0.028819
high_coupling,14,transport,0.951982,0.971181,0.949471,0.028819
high_coupling,14,water,0.99201,0.971181,0.949471,0.028819
high_coupling,14,workforce,0.960161,0.971181,0.949471,0.028819
high_coupling,15,communications,0.964838,0.967239,0.941733,0.032761
high_coupling,15,emergency_response,0.951405,0.967239,0.941733,0.032761
high_coupling,15,finance,1.004568,0.967239,0.941733,0.032761
high_coupling,15,food_distribution,0.942618,0.967239,0.941733,0.032761
high_coupling,15,household_resilience,0.950564,0.967239,0.941733,0.032761
high_coupling,15,manufacturing,0.967402,0.967239,0.941733,0.032761
high_coupling,15,power,0.981524,0.967239,0.941733,0.032761
high_coupling,15,public_health,0.974038,0.967239,0.941733,0.032761
high_coupling,15,retail_access,0.959683,0.967239,0.941733,0.032761
high_coupling,15,suppliers,0.983761,0.967239,0.941733,0.032761
high_coupling,15,transport,0.941733,0.967239,0.941733,0.032761
high_coupling,15,water,0.995626,0.967239,0.941733,0.032761
high_coupling,15,workforce,0.956349,0.967239,0.941733,0.032761
high_coupling,16,communications,0.963833,0.962357,0.931171,0.037643
high_coupling,16,emergency_response,0.94397,0.962357,0.931171,0.037643
high_coupling,16,finance,1.009434,0.962357,0.931171,0.037643
high_coupling,16,food_distribution,0.931171,0.962357,0.931171,0.037643
high_coupling,16,household_resilience,0.95075,0.962357,0.931171,0.037643
high_coupling,16,manufacturing,0.966715,0.962357,0.931171,0.037643
high_coupling,16,power,0.976709,0.962357,0.931171,0.037643
high_coupling,16,public_health,0.962728,0.962357,0.931171,0.037643
high_coupling,16,retail_access,0.94871,0.962357,0.931171,0.037643
high_coupling,16,suppliers,0.983048,0.962357,0.931171,0.037643
high_coupling,16,transport,0.936734,0.962357,0.931171,0.037643
high_coupling,16,water,0.994309,0.962357,0.931171,0.037643
high_coupling,16,workforce,0.942525,0.962357,0.931171,0.037643
high_coupling,17,communications,0.965122,0.958541,0.92801,0.041459
high_coupling,17,emergency_response,0.92801,0.958541,0.92801,0.041459
high_coupling,17,finance,1.010514,0.958541,0.92801,0.041459
high_coupling,17,food_distribution,0.934614,0.958541,0.92801,0.041459
high_coupling,17,household_resilience,0.947358,0.958541,0.92801,0.041459
high_coupling,17,manufacturing,0.958747,0.958541,0.92801,0.041459
high_coupling,17,power,0.969551,0.958541,0.92801,0.041459
high_coupling,17,public_health,0.96174,0.958541,0.92801,0.041459
high_coupling,17,retail_access,0.941386,0.958541,0.92801,0.041459
high_coupling,17,suppliers,0.979393,0.958541,0.92801,0.041459
high_coupling,17,transport,0.935881,0.958541,0.92801,0.041459
high_coupling,17,water,0.987414,0.958541,0.92801,0.041459
high_coupling,17,workforce,0.941299,0.958541,0.92801,0.041459
high_coupling,18,communications,0.966217,0.954659,0.917445,0.045341
high_coupling,18,emergency_response,0.917445,0.954659,0.917445,0.045341
high_coupling,18,finance,1.006503,0.954659,0.917445,0.045341
high_coupling,18,food_distribution,0.930175,0.954659,0.917445,0.045341
high_coupling,18,household_resilience,0.942138,0.954659,0.917445,0.045341
high_coupling,18,manufacturing,0.949075,0.954659,0.917445,0.045341
high_coupling,18,power,0.969012,0.954659,0.917445,0.045341
high_coupling,18,public_health,0.954141,0.954659,0.917445,0.045341
high_coupling,18,retail_access,0.934015,0.954659,0.917445,0.045341
high_coupling,18,suppliers,0.982651,0.954659,0.917445,0.045341
high_coupling,18,transport,0.936452,0.954659,0.917445,0.045341
high_coupling,18,water,0.984298,0.954659,0.917445,0.045341
high_coupling,18,workforce,0.938438,0.954659,0.917445,0.045341
high_coupling,19,communications,0.964205,0.948126,0.909566,0.051874
high_coupling,19,emergency_response,0.913574,0.948126,0.909566,0.051874
high_coupling,19,finance,1.002001,0.948126,0.909566,0.051874
high_coupling,19,food_distribution,0.909566,0.948126,0.909566,0.051874
high_coupling,19,household_resilience,0.928685,0.948126,0.909566,0.051874
high_coupling,19,manufacturing,0.944427,0.948126,0.909566,0.051874
high_coupling,19,power,0.966302,0.948126,0.909566,0.051874
high_coupling,19,public_health,0.939215,0.948126,0.909566,0.051874
high_coupling,19,retail_access,0.920501,0.948126,0.909566,0.051874
high_coupling,19,suppliers,0.9968,0.948126,0.909566,0.051874
high_coupling,19,transport,0.926936,0.948126,0.909566,0.051874
high_coupling,19,water,0.982531,0.948126,0.909566,0.051874
high_coupling,19,workforce,0.930897,0.948126,0.909566,0.051874
