scenario,cell_id,x,y,population,hazard,vulnerability,risk_score,accessibility,nearest_service,nearest_distance,service_gap_score,priority_zone
baseline_spatial_system,baseline_spatial_system_cell_24_14,24,14,224,0.792912,0.476474,84.627744,28.947191,clinic_c,7.211103,7.479833,high_risk
baseline_spatial_system,baseline_spatial_system_cell_24_15,24,15,253,0.971221,0.33773,82.986566,29.719592,clinic_d,6.324555,8.235786,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_24_16,24,16,228,0.708365,0.346532,55.967431,32.259573,clinic_d,5.385165,6.855169,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_24_17,24,17,252,0.592349,0.431656,64.434222,37.741161,clinic_d,4.472136,6.50471,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_24_18,24,18,207,0.425348,0.343468,30.241376,48.239821,clinic_d,3.605551,4.203915,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_24_19,24,19,216,0.364216,0.425511,33.475253,66.893568,clinic_d,2.828427,3.18145,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_24_20,24,20,241,0.211549,0.313219,15.968912,93.661759,clinic_d,2.236068,2.545907,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_24_21,24,21,179,0.212304,0.318556,12.105885,109.459947,clinic_d,2.0,1.620497,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_24_22,24,22,168,0.148207,0.283178,7.050806,92.03562,clinic_d,2.236068,1.80576,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_24_23,24,23,187,0.129632,0.422873,10.250913,63.587497,clinic_d,2.828427,2.895297,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_24_24,24,24,170,0.120457,0.347265,7.111212,43.145666,clinic_d,3.605551,3.850888,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_24_25,24,25,156,0.062468,0.357703,3.485829,30.697414,clinic_d,4.472136,4.921537,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_25_1,25,1,129,0.014951,0.300941,0.580404,10.490838,clinic_c,11.401754,11.226335,high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_25_2,25,2,162,0.098157,0.243845,3.877498,11.642287,clinic_c,10.630146,12.814137,high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_25_3,25,3,174,0.082894,0.415152,5.987926,12.963412,clinic_c,9.899495,12.461138,high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_25_4,25,4,176,0.072347,0.422,5.373335,14.463845,clinic_c,9.219544,11.381387,high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_25_5,25,5,204,0.056756,0.433412,5.018179,16.13372,clinic_c,8.602325,11.906346,high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_25_6,25,6,169,0.084346,0.375304,5.349788,17.928139,clinic_c,8.062258,8.928506,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_25_7,25,7,203,0.132824,0.358376,9.662979,19.751134,clinic_c,7.615773,9.782598,high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_25_8,25,8,192,0.175993,0.443479,14.985401,21.451281,clinic_c,7.28011,8.551851,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_25_9,25,9,215,0.230384,0.295522,14.637977,22.847726,clinic_c,7.071068,9.015534,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_25_10,25,10,197,0.28413,0.463284,25.931692,23.795796,clinic_c,7.0,7.944895,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_25_11,25,11,185,0.354914,0.458883,30.129872,24.267482,clinic_c,7.071068,7.321663,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_25_12,25,12,227,0.44959,0.44342,45.254144,24.393739,clinic_c,7.28011,8.939211,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_25_13,25,13,242,0.485243,0.465217,54.629893,24.440262,clinic_c,7.615773,9.512481,high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_25_14,25,14,211,0.693388,0.465892,68.162221,24.749702,clinic_d,7.615773,8.194269,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_25_15,25,15,180,1.0,0.436669,78.60042,25.708416,clinic_d,6.708204,6.739449,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_25_16,25,16,198,0.834963,0.302412,49.995571,27.765399,clinic_d,5.830952,6.88327,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_25_17,25,17,213,0.613105,0.311818,40.720695,31.479324,clinic_d,5.0,6.558018,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_25_18,25,18,208,0.422194,0.403468,35.431073,37.475131,clinic_d,4.242641,5.406089,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_25_19,25,19,202,0.377379,0.286444,21.835808,45.919483,clinic_d,3.605551,4.305248,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_25_20,25,20,157,0.308027,0.425533,20.578889,54.824599,clinic_d,3.162278,2.81238,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_25_21,25,21,198,0.157505,0.374481,11.678552,58.635442,clinic_d,3.0,3.320173,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_25_22,25,22,152,0.127573,0.263116,5.102114,53.438541,clinic_d,3.162278,2.792139,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_25_23,25,23,165,0.106816,0.276436,4.872086,43.115211,clinic_d,3.605551,3.740207,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_25_24,25,24,186,0.144565,0.414543,11.146647,33.190154,clinic_d,4.242641,5.440163,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_25_25,25,25,151,0.040146,0.349018,2.115786,25.625927,clinic_d,5.0,5.671164,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_1_1,1,1,161,0.472014,0.262923,19.980654,25.704551,clinic_a,6.403124,6.028935,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_1_2,1,2,165,0.715876,0.359076,42.413887,31.82623,clinic_a,5.656854,5.026468,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_1_3,1,3,182,0.900929,0.235291,38.580457,39.464166,clinic_a,5.0,4.497807,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_1_4,1,4,172,1.0,0.336065,57.803194,48.020047,clinic_a,4.472136,3.508769,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_1_5,1,5,200,1.0,0.349618,69.92357,55.497394,clinic_a,4.123106,3.539986,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_1_6,1,6,191,0.840994,0.363977,58.465646,58.795602,clinic_a,4.0,3.194215,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_1_7,1,7,195,0.707553,0.390973,53.943698,56.237062,clinic_a,4.123106,3.406883,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_1_8,1,8,195,0.468566,0.287241,26.245303,49.50661,clinic_a,4.472136,3.860881,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_1_9,1,9,224,0.311272,0.279708,19.502605,41.712391,clinic_a,5.0,5.24438,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_1_10,1,10,199,0.349564,0.384595,26.753685,34.858841,clinic_a,5.656854,5.549538,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_1_11,1,11,222,0.238967,0.46108,24.460634,29.552276,clinic_a,6.403124,7.266234,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_1_12,1,12,172,0.170306,0.37848,11.086653,25.697003,clinic_a,7.211103,6.442671,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_1_13,1,13,227,0.217686,0.384089,18.979689,23.001846,clinic_a,8.062258,9.457606,high_service_gap
higher_hazard_system,higher_hazard_system_cell_1_14,1,14,179,0.170094,0.277237,8.440998,21.179464,clinic_a,8.944272,8.070529,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_1_15,1,15,211,0.053019,0.313015,3.501701,19.991603,clinic_b,9.433981,10.051638,high_service_gap
higher_hazard_system,higher_hazard_system_cell_1_16,1,16,226,0.04509,0.319444,3.255238,19.241651,clinic_b,8.944272,11.165097,high_service_gap
higher_hazard_system,higher_hazard_system_cell_1_17,1,17,186,0.080554,0.302266,4.528843,18.757108,clinic_b,8.544004,9.414333,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_1_18,1,18,180,0.058,0.443476,4.629859,18.378886,clinic_b,8.246211,9.288459,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_1_19,1,19,173,0.038293,0.397171,2.631118,17.964605,clinic_b,8.062258,9.122257,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_1_20,1,20,161,0.034044,0.322015,1.76498,17.405302,clinic_b,8.0,8.747479,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_1_21,1,21,219,0.095652,0.377552,7.908872,16.645187,clinic_b,8.062258,12.411317,high_service_gap
higher_hazard_system,higher_hazard_system_cell_1_22,1,22,176,0.14043,0.390194,9.643902,15.688979,clinic_b,8.246211,10.545882,high_service_gap
higher_hazard_system,higher_hazard_system_cell_1_23,1,23,175,0.053889,0.28288,2.667727,14.588956,clinic_b,8.544004,11.225896,high_service_gap
higher_hazard_system,higher_hazard_system_cell_1_24,1,24,175,0.036175,0.412318,2.610252,13.418726,clinic_b,8.944272,12.136995,high_service_gap
higher_hazard_system,higher_hazard_system_cell_1_25,1,25,180,0.107611,0.297407,5.76079,12.248276,clinic_b,9.433981,13.586674,high_service_gap
higher_hazard_system,higher_hazard_system_cell_2_1,2,1,154,0.516075,0.315506,25.075016,30.286878,clinic_a,5.830952,4.922191,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_2_2,2,2,172,0.604412,0.282447,29.362933,39.501732,clinic_a,5.0,4.246732,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_2_3,2,3,199,0.811309,0.415833,67.136437,52.589859,clinic_a,4.242641,3.713389,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_2_4,2,4,171,1.0,0.34467,58.938496,69.86491,clinic_a,3.605551,2.413042,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_2_5,2,5,202,1.0,0.258706,52.258642,87.779733,clinic_a,3.162278,2.275294,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_2_6,2,6,225,1.0,0.340125,76.528059,96.371401,clinic_a,3.0,2.31074,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_2_7,2,7,226,0.680682,0.338159,52.02043,88.631258,clinic_a,3.162278,2.521442,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_2_8,2,8,240,0.63767,0.439685,67.289793,71.578557,clinic_a,3.605551,3.306762,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_2_9,2,9,213,0.34605,0.41672,30.715817,55.187797,clinic_a,4.242641,3.790859,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_2_10,2,10,205,0.289848,0.404964,24.062517,43.019413,clinic_a,5.0,4.657036,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_2_11,2,11,193,0.194784,0.366882,13.792336,34.774897,clinic_a,5.830952,5.394844,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_2_12,2,12,164,0.268509,0.33457,14.732925,29.36945,clinic_a,6.708204,5.400164,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_2_13,2,13,242,0.171822,0.318289,13.234783,25.902681,clinic_a,7.615773,8.995386,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_2_14,2,14,266,0.113357,0.409682,12.353142,23.761816,clinic_a,8.544004,10.742346,high_service_gap
higher_hazard_system,higher_hazard_system_cell_2_15,2,15,195,0.145234,0.310497,8.793476,22.537821,clinic_b,8.602325,8.284539,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_2_16,2,16,221,0.159514,0.382842,13.496202,21.934387,clinic_b,8.062258,9.636185,high_service_gap
higher_hazard_system,higher_hazard_system_cell_2_17,2,17,183,0.024008,0.337406,1.482392,21.700598,clinic_b,7.615773,8.061462,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_2_18,2,18,266,0.159489,0.433862,18.406224,21.592917,clinic_b,7.28011,11.773601,high_service_gap
higher_hazard_system,higher_hazard_system_cell_2_19,2,19,211,0.062096,0.273421,3.582421,21.374463,clinic_b,7.071068,9.430394,high_service_gap
higher_hazard_system,higher_hazard_system_cell_2_20,2,20,241,0.022674,0.352891,1.928338,20.853609,clinic_b,7.0,11.027927,high_service_gap
higher_hazard_system,higher_hazard_system_cell_2_21,2,21,150,0.017516,0.401403,1.054676,19.93817,clinic_b,7.071068,7.16395,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_2_22,2,22,187,0.081513,0.352725,5.37655,18.659289,clinic_b,7.28011,9.512043,high_service_gap
higher_hazard_system,higher_hazard_system_cell_2_23,2,23,167,0.046176,0.410755,3.167477,17.139485,clinic_b,7.615773,9.206436,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_2_24,2,24,159,0.089685,0.375885,5.360098,15.528612,clinic_b,8.062258,9.619682,high_service_gap
higher_hazard_system,higher_hazard_system_cell_2_25,2,25,177,0.034248,0.286079,1.734192,13.951334,clinic_b,8.602325,11.838408,high_service_gap
higher_hazard_system,higher_hazard_system_cell_3_1,3,1,210,0.387642,0.332847,27.095338,34.895197,clinic_a,5.385165,5.850365,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_3_2,3,2,179,0.461551,0.281208,23.232724,48.10788,clinic_a,4.472136,3.645036,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_3_3,3,3,169,0.654067,0.287538,31.783658,69.917533,clinic_a,3.605551,2.38305,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_3_4,3,4,221,0.872299,0.377148,72.705837,106.039914,clinic_a,2.828427,2.06465,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_3_5,3,5,207,1.0,0.272626,56.433584,156.477229,clinic_a,2.236068,1.314476,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_3_6,3,6,261,1.0,0.399723,104.327676,186.947273,clinic_a,2.0,1.388687,high_risk
higher_hazard_system,higher_hazard_system_cell_3_7,3,7,217,0.930436,0.387368,78.211378,157.455652,clinic_a,2.236068,1.369468,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_3_8,3,8,234,0.634666,0.436853,64.877839,108.011041,clinic_a,2.828427,2.146572,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_3_9,3,9,233,0.415594,0.372195,36.04095,72.91201,clinic_a,3.605551,3.152397,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_3_10,3,10,217,0.355155,0.384469,29.630453,52.176688,clinic_a,4.472136,4.080736,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_3_11,3,11,232,0.364746,0.314596,26.621474,40.114955,clinic_a,5.385165,5.642716,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_3_12,3,12,202,0.212337,0.365179,15.663235,32.993792,clinic_a,6.324555,5.942261,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_3_13,3,13,252,0.136224,0.38786,13.314626,28.80277,clinic_a,7.28011,8.45559,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_3_14,3,14,225,0.143875,0.353027,11.428118,26.469918,clinic_a,8.246211,8.190778,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_3_15,3,15,237,0.125907,0.467183,13.940667,25.39252,clinic_b,7.81025,8.979817,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_3_16,3,16,289,0.127931,0.301182,11.135302,25.181004,clinic_b,7.211103,11.038538,high_service_gap
higher_hazard_system,higher_hazard_system_cell_3_17,3,17,275,0.184763,0.471258,23.944585,25.505134,clinic_b,6.708204,10.375348,high_service_gap
higher_hazard_system,higher_hazard_system_cell_3_18,3,18,221,0.157398,0.313191,10.89435,26.000257,clinic_b,6.324555,8.185107,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_3_19,3,19,197,0.079234,0.284887,4.446837,26.24966,clinic_b,6.082763,7.229448,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_3_20,3,20,209,0.071615,0.462989,6.929853,25.876578,clinic_b,6.0,7.776288,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_3_21,3,21,196,0.081036,0.343056,5.448753,24.704998,clinic_b,6.082763,7.624976,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_3_22,3,22,237,0.160334,0.450012,17.10002,22.841507,clinic_b,6.324555,9.940647,high_service_gap
higher_hazard_system,higher_hazard_system_cell_3_23,3,23,149,0.028837,0.302836,1.30122,20.583096,clinic_b,6.708204,6.903551,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_3_24,3,24,166,0.159625,0.352104,9.329994,18.243157,clinic_b,7.211103,8.626443,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_3_25,3,25,134,0.011191,0.346167,0.51913,16.039475,clinic_b,7.81025,7.864092,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_4_1,4,1,168,0.354022,0.405538,24.119659,38.580273,clinic_a,5.09902,4.244539,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_4_2,4,2,221,0.393367,0.279929,24.335379,55.65114,clinic_a,4.123106,3.901069,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_4_3,4,3,246,0.627271,0.38597,59.558455,87.904122,clinic_a,3.162278,2.767026,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_4_4,4,4,202,0.885122,0.308646,55.184196,156.552773,clinic_a,2.236068,1.28211,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_4_5,4,5,222,1.0,0.391948,87.012471,307.05383,clinic_a,1.414214,0.720653,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_4_6,4,6,189,1.0,0.463713,87.641704,457.592887,clinic_a,1.0,0.41213,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_4_7,4,7,243,0.938022,0.428525,97.677756,308.176521,clinic_a,1.414214,0.785959,standard_monitoring
higher_hazard_system,higher_hazard_system_cell_4_8,4,8,237,0.757226,0.353349,63.412976,158.815775,clinic_a,2.236068,1.482957,standard_monitoring
