scenario_id,uncertainty_class,policy,growth,shock_intensity,shock_timing,policy_strength,adaptive_capacity,final_state,maximum_state,minimum_state,cumulative_stress,resilience_score,regret
155,moderate_future,Policy_B_balanced,0.079158,15.812418,29,0.045,0.02,81.400959,81.400959,20.0,584.553815,0.0,57.76055
155,moderate_future,Policy_C_high_adaptation,0.079158,15.812418,29,0.035,0.045,90.916477,90.916477,20.0,995.527196,0.0,57.76055
155,moderate_future,Policy_D_precautionary,0.079158,15.812418,29,0.055,0.04,46.159847,46.159847,20.0,30.0358,57.76055,0.0
156,moderate_future,Policy_A_low_control,0.065927,15.190581,30,0.025,0.01,139.109552,139.109552,20.0,1604.723621,0.0,82.741016
156,moderate_future,Policy_B_balanced,0.065927,15.190581,30,0.045,0.02,40.558747,40.558747,20.0,0.558747,65.46919,17.271826
156,moderate_future,Policy_C_high_adaptation,0.065927,15.190581,30,0.035,0.045,59.102417,59.102417,20.0,248.413646,24.921581,57.819435
156,moderate_future,Policy_D_precautionary,0.065927,15.190581,30,0.055,0.04,17.344231,27.409782,12.518711,0.0,82.741016,0.0
157,stressful_future,Policy_A_low_control,0.040603,22.847992,27,0.025,0.01,12.553762,29.912721,7.531465,0.0,84.989562,10.010438
157,stressful_future,Policy_B_balanced,0.040603,22.847992,27,0.045,0.02,0.0,20.0,0.0,0.0,95.0,0.0
157,stressful_future,Policy_C_high_adaptation,0.040603,22.847992,27,0.035,0.045,0.491577,23.127206,0.408801,0.0,93.923252,1.076748
157,stressful_future,Policy_D_precautionary,0.040603,22.847992,27,0.055,0.04,0.0,20.0,0.0,0.0,95.0,0.0
158,moderate_future,Policy_A_low_control,0.075368,5.391376,26,0.025,0.01,269.613263,269.613263,20.0,3818.733862,0.0,50.983819
158,moderate_future,Policy_B_balanced,0.075368,5.391376,26,0.045,0.02,81.776725,81.776725,20.0,652.117557,0.0,50.983819
158,moderate_future,Policy_C_high_adaptation,0.075368,5.391376,26,0.035,0.045,88.888007,88.888007,20.0,1020.567531,0.0,50.983819
158,moderate_future,Policy_D_precautionary,0.075368,5.391376,26,0.055,0.04,48.57775,48.57775,20.0,77.250944,50.983819,0.0
159,low_pressure_future,Policy_A_low_control,0.043841,1.109129,35,0.025,0.01,56.176223,56.176223,20.0,172.880414,34.962169,54.42018
159,low_pressure_future,Policy_B_balanced,0.043841,1.109129,35,0.045,0.02,17.578529,20.0,17.578529,0.0,84.452883,4.929466
159,low_pressure_future,Policy_C_high_adaptation,0.043841,1.109129,35,0.035,0.045,32.533463,32.533463,20.0,0.0,72.346557,17.035792
159,low_pressure_future,Policy_D_precautionary,0.043841,1.109129,35,0.055,0.04,9.362752,20.0,9.362752,0.0,89.382349,0.0
160,stressful_future,Policy_A_low_control,0.071676,18.443744,34,0.025,0.01,191.983888,191.983888,20.0,2580.464735,0.0,76.01176
160,stressful_future,Policy_B_balanced,0.071676,18.443744,34,0.045,0.02,53.598216,53.598216,20.0,120.964415,42.345075,33.666685
160,stressful_future,Policy_C_high_adaptation,0.071676,18.443744,34,0.035,0.045,68.024539,68.024539,20.0,492.711368,0.0,76.01176
160,stressful_future,Policy_D_precautionary,0.071676,18.443744,34,0.055,0.04,25.597389,34.519225,16.651139,0.0,76.01176,0.0
161,moderate_future,Policy_A_low_control,0.059866,15.114369,26,0.025,0.01,94.47532,94.47532,20.0,730.074319,0.0,88.993239
161,moderate_future,Policy_B_balanced,0.059866,15.114369,26,0.045,0.02,23.517394,28.92361,14.239233,0.0,78.658661,10.334578
161,moderate_future,Policy_C_high_adaptation,0.059866,15.114369,26,0.035,0.045,47.149844,47.149844,20.0,41.270812,55.795551,33.197688
161,moderate_future,Policy_D_precautionary,0.059866,15.114369,26,0.055,0.04,8.935946,22.580771,7.576291,0.0,88.993239,0.0
162,moderate_future,Policy_A_low_control,0.078101,9.215483,32,0.025,0.01,305.421802,305.421802,20.0,4396.042978,0.0,46.802661
162,moderate_future,Policy_B_balanced,0.078101,9.215483,32,0.045,0.02,87.69088,87.69088,20.0,786.217442,0.0,46.802661
162,moderate_future,Policy_C_high_adaptation,0.078101,9.215483,32,0.035,0.045,93.784824,93.784824,20.0,1146.956007,0.0,46.802661
162,moderate_future,Policy_D_precautionary,0.078101,9.215483,32,0.055,0.04,50.740069,50.740069,20.0,100.682802,46.802661,0.0
163,moderate_future,Policy_A_low_control,0.049639,15.745392,20,0.025,0.01,44.05376,44.05376,16.796904,10.603739,61.49393,32.433703
163,moderate_future,Policy_B_balanced,0.049639,15.745392,20,0.045,0.02,7.454134,21.838418,6.194336,0.0,90.067915,3.859718
163,moderate_future,Policy_C_high_adaptation,0.049639,15.745392,20,0.035,0.045,19.673723,26.36028,11.000777,0.0,81.605696,12.321937
163,moderate_future,Policy_D_precautionary,0.049639,15.745392,20,0.055,0.04,1.787279,20.0,1.787279,0.0,93.927633,0.0
164,compound_stress_future,Policy_A_low_control,0.08856,20.650574,23,0.025,0.01,442.922577,442.922577,20.0,6043.522059,0.0,31.356068
164,compound_stress_future,Policy_B_balanced,0.08856,20.650574,23,0.045,0.02,113.82562,113.82562,20.0,1077.777452,0.0,31.356068
164,compound_stress_future,Policy_C_high_adaptation,0.08856,20.650574,23,0.035,0.045,120.983263,120.983263,20.0,1513.034227,0.0,31.356068
164,compound_stress_future,Policy_D_precautionary,0.08856,20.650574,23,0.055,0.04,59.171771,59.171771,20.0,183.479269,31.356068,0.0
165,stressful_future,Policy_A_low_control,0.081705,5.252187,45,0.025,0.01,395.744162,395.744162,20.0,5833.273983,0.0,14.271055
165,stressful_future,Policy_B_balanced,0.081705,5.252187,45,0.045,0.02,112.031626,112.031626,20.0,1367.419874,0.0,14.271055
165,stressful_future,Policy_C_high_adaptation,0.081705,5.252187,45,0.035,0.045,110.837303,110.837303,20.0,1634.563047,0.0,14.271055
165,stressful_future,Policy_D_precautionary,0.081705,5.252187,45,0.055,0.04,59.159811,59.159811,20.0,354.431064,14.271055,0.0
166,stressful_future,Policy_A_low_control,0.092478,12.430986,21,0.025,0.01,611.722728,611.722728,20.0,8459.499854,0.0,0.0
166,stressful_future,Policy_B_balanced,0.092478,12.430986,21,0.045,0.02,160.509158,160.509158,20.0,2012.773903,0.0,0.0
166,stressful_future,Policy_C_high_adaptation,0.092478,12.430986,21,0.035,0.045,153.276609,153.276609,20.0,2288.438124,0.0,0.0
166,stressful_future,Policy_D_precautionary,0.092478,12.430986,21,0.055,0.04,78.889614,78.889614,20.0,633.114905,0.0,0.0
167,stressful_future,Policy_A_low_control,0.068444,22.01928,23,0.025,0.01,127.099867,127.099867,20.0,1187.088138,0.0,88.206152
167,stressful_future,Policy_B_balanced,0.068444,22.01928,23,0.045,0.02,28.42966,33.299913,12.061327,0.0,74.617226,13.588926
167,stressful_future,Policy_C_high_adaptation,0.068444,22.01928,23,0.035,0.045,55.698528,55.698528,19.791864,132.402446,39.416006,48.790146
167,stressful_future,Policy_D_precautionary,0.068444,22.01928,23,0.055,0.04,8.47706,26.830447,5.171884,0.0,88.206152,0.0
168,stressful_future,Policy_A_low_control,0.062388,19.233998,41,0.025,0.01,115.181942,115.181942,20.0,1354.981248,0.0,87.897939
168,stressful_future,Policy_B_balanced,0.062388,19.233998,41,0.045,0.02,29.011505,39.546003,20.0,0.0,72.706596,15.191343
168,stressful_future,Policy_C_high_adaptation,0.062388,19.233998,41,0.035,0.045,48.435836,50.790071,20.0,133.398899,44.901091,42.996848
168,stressful_future,Policy_D_precautionary,0.062388,19.233998,41,0.055,0.04,8.983847,26.847009,7.811349,0.0,87.897939,0.0
169,moderate_future,Policy_A_low_control,0.066868,13.414207,30,0.025,0.01,151.48983,151.48983,20.0,1835.421304,0.0,80.070427
169,moderate_future,Policy_B_balanced,0.066868,13.414207,30,0.045,0.02,45.839675,45.839675,20.0,24.842607,58.552016,21.518411
169,moderate_future,Policy_C_high_adaptation,0.066868,13.414207,30,0.035,0.045,62.240568,62.240568,20.0,325.972086,14.498308,65.572119
169,moderate_future,Policy_D_precautionary,0.066868,13.414207,30,0.055,0.04,21.482939,28.159238,15.079223,0.0,80.070427,0.0
170,compound_stress_future,Policy_A_low_control,0.092002,21.394222,39,0.025,0.01,634.981158,634.981158,20.0,9133.651652,0.0,0.0
170,compound_stress_future,Policy_B_balanced,0.092002,21.394222,39,0.045,0.02,154.446817,154.446817,20.0,2188.295083,0.0,0.0
170,compound_stress_future,Policy_C_high_adaptation,0.092002,21.394222,39,0.035,0.045,142.778377,142.778377,20.0,2329.338135,0.0,0.0
170,compound_stress_future,Policy_D_precautionary,0.092002,21.394222,39,0.055,0.04,69.047344,69.047344,20.0,589.184424,0.0,0.0
171,compound_stress_future,Policy_A_low_control,0.0839,21.408487,33,0.025,0.01,378.7709,378.7709,20.0,5446.884944,0.0,47.196001
171,compound_stress_future,Policy_B_balanced,0.0839,21.408487,33,0.045,0.02,95.813518,95.813518,20.0,925.424577,0.0,47.196001
171,compound_stress_future,Policy_C_high_adaptation,0.0839,21.408487,33,0.035,0.045,101.936924,101.936924,20.0,1298.035088,0.0,47.196001
171,compound_stress_future,Policy_D_precautionary,0.0839,21.408487,33,0.055,0.04,50.621544,50.621544,20.0,97.756868,47.196001,0.0
172,stressful_future,Policy_A_low_control,0.084834,13.148927,25,0.025,0.01,407.611209,407.611209,20.0,5748.401833,0.0,24.67262
172,stressful_future,Policy_B_balanced,0.084834,13.148927,25,0.045,0.02,110.931533,110.931533,20.0,1136.993494,0.0,24.67262
172,stressful_future,Policy_C_high_adaptation,0.084834,13.148927,25,0.035,0.045,114.481015,114.481015,20.0,1508.873548,0.0,24.67262
172,stressful_future,Policy_D_precautionary,0.084834,13.148927,25,0.055,0.04,60.012326,60.012326,20.0,243.169025,24.67262,0.0
173,moderate_future,Policy_A_low_control,0.079619,11.392186,28,0.025,0.01,317.513487,317.513487,20.0,4506.320863,0.0,45.790473
173,moderate_future,Policy_B_balanced,0.079619,11.392186,28,0.045,0.02,89.943329,89.943329,20.0,773.915168,0.0,45.790473
173,moderate_future,Policy_C_high_adaptation,0.079619,11.392186,28,0.035,0.045,96.777112,96.777112,20.0,1160.349487,0.0,45.790473
173,moderate_future,Policy_D_precautionary,0.079619,11.392186,28,0.055,0.04,51.490724,51.490724,20.0,104.424116,45.790473,0.0
174,compound_stress_future,Policy_A_low_control,0.080107,20.156709,28,0.025,0.01,290.379433,290.379433,20.0,4000.595518,0.0,64.025292
174,compound_stress_future,Policy_B_balanced,0.080107,20.156709,28,0.045,0.02,77.551587,77.551587,20.0,479.660746,0.0,64.025292
174,compound_stress_future,Policy_C_high_adaptation,0.080107,20.156709,28,0.035,0.045,89.650434,89.650434,20.0,910.79808,0.0,64.025292
174,compound_stress_future,Policy_D_precautionary,0.080107,20.156709,28,0.055,0.04,41.923566,41.923566,19.457513,3.396769,64.025292,0.0
175,stressful_future,Policy_A_low_control,0.080949,12.511196,40,0.025,0.01,359.42814,359.42814,20.0,5293.821899,0.0,38.128223
175,stressful_future,Policy_B_balanced,0.080949,12.511196,40,0.045,0.02,97.590899,97.590899,20.0,1074.908274,0.0,38.128223
175,stressful_future,Policy_C_high_adaptation,0.080949,12.511196,40,0.035,0.045,100.412249,100.412249,20.0,1385.508548,0.0,38.128223
175,stressful_future,Policy_D_precautionary,0.080949,12.511196,40,0.055,0.04,52.538037,52.538037,20.0,172.144457,38.128223,0.0
176,moderate_future,Policy_A_low_control,0.049355,10.556942,42,0.025,0.01,62.224339,62.224339,20.0,305.515629,16.557749,75.618724
176,moderate_future,Policy_B_balanced,0.049355,10.556942,42,0.045,0.02,14.541421,23.900263,13.447401,0.0,85.300082,6.876391
176,moderate_future,Policy_C_high_adaptation,0.049355,10.556942,42,0.035,0.045,33.318847,35.860261,20.0,0.0,71.043627,21.132846
176,moderate_future,Policy_D_precautionary,0.049355,10.556942,42,0.055,0.04,4.705878,20.0,4.705878,0.0,92.176473,0.0
177,moderate_future,Policy_A_low_control,0.052144,6.521163,30,0.025,0.01,76.449057,76.449057,20.0,491.191221,0.0,88.483393
177,moderate_future,Policy_B_balanced,0.052144,6.521163,30,0.045,0.02,22.58243,24.585646,18.240116,0.0,80.304131,8.179262
177,moderate_future,Policy_C_high_adaptation,0.052144,6.521163,30,0.035,0.045,42.140391,42.140391,20.0,6.455836,63.535084,24.948309
177,moderate_future,Policy_D_precautionary,0.052144,6.521163,30,0.055,0.04,10.861012,20.0,10.861012,0.0,88.483393,0.0
178,stressful_future,Policy_A_low_control,0.088582,1.933864,24,0.025,0.01,573.287813,573.287813,20.0,8254.298841,0.0,0.0
178,stressful_future,Policy_B_balanced,0.088582,1.933864,24,0.045,0.02,158.746025,158.746025,20.0,2192.238959,0.0,0.0
178,stressful_future,Policy_C_high_adaptation,0.088582,1.933864,24,0.035,0.045,146.78325,146.78325,20.0,2353.070551,0.0,0.0
178,stressful_future,Policy_D_precautionary,0.088582,1.933864,24,0.055,0.04,77.805817,77.805817,20.0,749.898036,0.0,0.0
179,stressful_future,Policy_A_low_control,0.048876,16.654795,42,0.025,0.01,52.72227,52.72227,20.0,154.573292,39.728741,55.271259
179,stressful_future,Policy_B_balanced,0.048876,16.654795,42,0.045,0.02,7.368959,23.437291,6.873331,0.0,89.719302,5.280698
179,stressful_future,Policy_C_high_adaptation,0.048876,16.654795,42,0.035,0.045,24.366363,35.188689,19.013669,0.0,76.58301,18.41699
179,stressful_future,Policy_D_precautionary,0.048876,16.654795,42,0.055,0.04,0.0,20.0,0.0,0.0,95.0,0.0
180,moderate_future,Policy_A_low_control,0.047837,9.95683,30,0.025,0.01,55.346513,55.346513,20.0,127.128409,40.242623,51.776723
180,moderate_future,Policy_B_balanced,0.047837,9.95683,30,0.045,0.02,12.865732,21.712623,11.817396,0.0,86.852405,5.166941
180,moderate_future,Policy_C_high_adaptation,0.047837,9.95683,30,0.035,0.045,28.395447,28.952051,19.366884,0.0,75.724719,16.294627
180,moderate_future,Policy_D_precautionary,0.047837,9.95683,30,0.055,0.04,4.967757,20.0,4.967757,0.0,92.019346,0.0
181,moderate_future,Policy_A_low_control,0.067557,9.978582,26,0.025,0.01,163.005436,163.005436,20.0,2008.673948,0.0,76.949444
181,moderate_future,Policy_B_balanced,0.067557,9.978582,26,0.045,0.02,51.364028,51.364028,20.0,84.403455,47.900231,29.049213
181,moderate_future,Policy_C_high_adaptation,0.067557,9.978582,26,0.035,0.045,66.267635,66.267635,20.0,421.80919,1.491591,75.457853
181,moderate_future,Policy_D_precautionary,0.067557,9.978582,26,0.055,0.04,27.033402,27.322061,17.686553,0.0,76.949444,0.0
182,stressful_future,Policy_A_low_control,0.084973,9.347444,44,0.025,0.01,462.919359,462.919359,20.0,6812.788493,0.0,1.597226
182,stressful_future,Policy_B_balanced,0.084973,9.347444,44,0.045,0.02,125.137585,125.137585,20.0,1646.281783,0.0,1.597226
182,stressful_future,Policy_C_high_adaptation,0.084973,9.347444,44,0.035,0.045,120.590149,120.590149,20.0,1873.536456,0.0,1.597226
182,stressful_future,Policy_D_precautionary,0.084973,9.347444,44,0.055,0.04,62.490873,62.490873,20.0,452.855319,1.597226,0.0
183,stressful_future,Policy_A_low_control,0.070045,16.692552,44,0.025,0.01,190.463007,190.463007,20.0,2709.054691,0.0,74.172233
183,stressful_future,Policy_B_balanced,0.070045,16.692552,44,0.045,0.02,52.861724,53.759891,20.0,201.379252,34.705068,39.467165
183,stressful_future,Policy_C_high_adaptation,0.070045,16.692552,44,0.035,0.045,64.452784,64.452784,20.0,573.591799,0.0,74.172233
183,stressful_future,Policy_D_precautionary,0.070045,16.692552,44,0.055,0.04,27.31834,37.747053,20.0,0.0,74.172233,0.0
184,moderate_future,Policy_A_low_control,0.069541,11.447514,31,0.025,0.01,183.074665,183.074665,20.0,2407.625132,0.0,74.195128
184,moderate_future,Policy_B_balanced,0.069541,11.447514,31,0.045,0.02,56.031106,56.031106,20.0,147.796502,37.59391,36.601218
184,moderate_future,Policy_C_high_adaptation,0.069541,11.447514,31,0.035,0.045,68.999724,68.999724,20.0,509.195252,0.0,74.195128
184,moderate_future,Policy_D_precautionary,0.069541,11.447514,31,0.055,0.04,30.157851,30.840647,19.8416,0.0,74.195128,0.0
185,moderate_future,Policy_A_low_control,0.052917,9.35968,33,0.025,0.01,75.667253,75.667253,20.0,481.558964,0.0,89.719699
185,moderate_future,Policy_B_balanced,0.052917,9.35968,33,0.045,0.02,20.519875,25.740639,16.584742,0.0,81.252915,8.466784
185,moderate_future,Policy_C_high_adaptation,0.052917,9.35968,33,0.035,0.045,41.251558,41.251558,20.0,2.330025,64.703173,25.016526
185,moderate_future,Policy_D_precautionary,0.052917,9.35968,33,0.055,0.04,8.800501,20.0,8.800501,0.0,89.719699,0.0
186,stressful_future,Policy_A_low_control,0.067293,17.631217,45,0.025,0.01,161.633618,161.633618,20.0,2236.465049,0.0,79.168862
186,stressful_future,Policy_B_balanced,0.067293,17.631217,45,0.045,0.02,44.752382,49.822855,20.0,81.398079,52.553049,26.615813
186,stressful_future,Policy_C_high_adaptation,0.067293,17.631217,45,0.035,0.045,57.6671,60.475925,20.0,418.421547,8.438604,70.730258
186,stressful_future,Policy_D_precautionary,0.067293,17.631217,45,0.055,0.04,20.45272,34.238024,17.027703,0.0,79.168862,0.0
187,moderate_future,Policy_A_low_control,0.071195,5.292929,27,0.025,0.01,215.958803,215.958803,20.0,2967.37811,0.0,64.267708
187,moderate_future,Policy_B_balanced,0.071195,5.292929,27,0.045,0.02,68.060682,68.060682,20.0,385.971653,3.551255,60.716453
187,moderate_future,Policy_C_high_adaptation,0.071195,5.292929,27,0.035,0.045,77.647502,77.647502,20.0,751.721489,0.0,64.267708
187,moderate_future,Policy_D_precautionary,0.071195,5.292929,27,0.055,0.04,41.5907,41.5907,20.0,3.80197,64.267708,0.0
188,moderate_future,Policy_A_low_control,0.051376,11.655408,32,0.025,0.01,65.60059,65.60059,20.0,283.381461,15.901352,75.764779
188,moderate_future,Policy_B_balanced,0.051376,11.655408,32,0.045,0.02,15.359594,24.355665,12.855552,0.0,84.695327,6.970804
188,moderate_future,Policy_C_high_adaptation,0.051376,11.655408,32,0.035,0.045,34.635005,34.635005,20.0,0.0,70.560245,21.105886
188,moderate_future,Policy_D_precautionary,0.051376,11.655408,32,0.055,0.04,5.556448,20.0,5.556448,0.0,91.666131,0.0
189,stressful_future,Policy_A_low_control,0.055168,16.299405,32,0.025,0.01,73.243395,73.243395,20.0,408.103188,0.0,92.678222
189,stressful_future,Policy_B_balanced,0.055168,16.299405,32,0.045,0.02,15.061194,27.3671,11.345957,0.0,84.121509,8.556713
189,stressful_future,Policy_C_high_adaptation,0.055168,16.299405,32,0.035,0.045,37.305037,37.305037,20.0,0.0,68.290718,24.387504
189,stressful_future,Policy_D_precautionary,0.055168,16.299405,32,0.055,0.04,3.826179,20.104281,3.808249,0.0,92.678222,0.0
190,compound_stress_future,Policy_A_low_control,0.078451,20.172136,24,0.025,0.01,248.464712,248.464712,20.0,3227.97498,0.0,71.142894
190,compound_stress_future,Policy_B_balanced,0.078451,20.172136,24,0.045,0.02,67.42425,67.42425,20.0,273.175444,15.371843,55.771051
190,compound_stress_future,Policy_C_high_adaptation,0.078451,20.172136,24,0.035,0.045,84.372629,84.372629,20.0,730.180172,0.0,71.142894
190,compound_stress_future,Policy_D_precautionary,0.078451,20.172136,24,0.055,0.04,33.892839,34.085613,14.712815,0.0,71.142894,0.0
191,stressful_future,Policy_A_low_control,0.093843,12.818967,32,0.025,0.01,712.815537,712.815537,20.0,10046.97417,0.0,0.0
191,stressful_future,Policy_B_balanced,0.093843,12.818967,32,0.045,0.02,181.10886,181.10886,20.0,2559.246605,0.0,0.0
191,stressful_future,Policy_C_high_adaptation,0.093843,12.818967,32,0.035,0.045,164.086785,164.086785,20.0,2662.841156,0.0,0.0
191,stressful_future,Policy_D_precautionary,0.093843,12.818967,32,0.055,0.04,82.637887,82.637887,20.0,816.834878,0.0,0.0
192,moderate_future,Policy_A_low_control,0.070514,15.911994,22,0.025,0.01,164.953861,164.953861,20.0,1883.584316,0.0,80.006539
192,moderate_future,Policy_B_balanced,0.070514,15.911994,22,0.045,0.02,47.51928,47.51928,18.900971,33.668453,56.241767,23.764772
192,moderate_future,Policy_C_high_adaptation,0.070514,15.911994,22,0.035,0.045,67.434525,67.434525,20.0,382.608681,4.419785,75.586754
192,moderate_future,Policy_D_precautionary,0.070514,15.911994,22,0.055,0.04,21.808624,27.633145,12.14984,0.0,80.006539,0.0
193,moderate_future,Policy_A_low_control,0.073565,3.256788,34,0.025,0.01,255.286181,255.286181,20.0,3656.362785,0.0,52.937174
193,moderate_future,Policy_B_balanced,0.073565,3.256788,34,0.045,0.02,78.571939,78.571939,20.0,636.120741,0.0,52.937174
