scenario,time,state,absolute_state,adaptive_capacity,shock,performance,performance_loss,initial_adaptive_capacity,recovery_erosion,learning_gain,shock_multiplier
transformative_adaptation,149,-0.027136,0.027136,0.287908,0.0,0.993216,0.006784,0.2,0.0007,0.0016,1.1
transformative_adaptation,150,-0.012772,0.012772,0.288765,0.0,0.996807,0.003193,0.2,0.0007,0.0016,1.1
transformative_adaptation,151,0.011527,0.011527,0.289645,0.0,0.997118,0.002882,0.2,0.0007,0.0016,1.1
transformative_adaptation,152,0.04438,0.04438,0.290526,0.0,0.988905,0.011095,0.2,0.0007,0.0016,1.1
transformative_adaptation,153,0.030346,0.030346,0.291355,0.0,0.992413,0.007587,0.2,0.0007,0.0016,1.1
transformative_adaptation,154,-0.006452,0.006452,0.292207,0.0,0.998387,0.001613,0.2,0.0007,0.0016,1.1
transformative_adaptation,155,2.756885,2.756885,0.293096,2.75,0.310779,0.689221,0.2,0.0007,0.0016,1.1
transformative_adaptation,156,1.963707,1.963707,0.292396,0.0,0.509073,0.490927,0.2,0.0007,0.0016,1.1
transformative_adaptation,157,1.403192,1.403192,0.291696,0.0,0.649202,0.350798,0.2,0.0007,0.0016,1.1
transformative_adaptation,158,0.977362,0.977362,0.290996,0.0,0.75566,0.24434,0.2,0.0007,0.0016,1.1
transformative_adaptation,159,0.721936,0.721936,0.290332,0.0,0.819516,0.180484,0.2,0.0007,0.0016,1.1
transformative_adaptation,160,0.514716,0.514716,0.290077,0.0,0.871321,0.128679,0.2,0.0007,0.0016,1.1
transformative_adaptation,161,0.382865,0.382865,0.290154,0.0,0.904284,0.095716,0.2,0.0007,0.0016,1.1
transformative_adaptation,162,0.303517,0.303517,0.290441,0.0,0.924121,0.075879,0.2,0.0007,0.0016,1.1
transformative_adaptation,163,0.230469,0.230469,0.290856,0.0,0.942383,0.057617,0.2,0.0007,0.0016,1.1
transformative_adaptation,164,0.170476,0.170476,0.291387,0.0,0.957381,0.042619,0.2,0.0007,0.0016,1.1
transformative_adaptation,165,0.174515,0.174515,0.292014,0.0,0.956371,0.043629,0.2,0.0007,0.0016,1.1
transformative_adaptation,166,0.129538,0.129538,0.292635,0.0,0.967615,0.032385,0.2,0.0007,0.0016,1.1
transformative_adaptation,167,0.084142,0.084142,0.293328,0.0,0.978965,0.021035,0.2,0.0007,0.0016,1.1
transformative_adaptation,168,0.062196,0.062196,0.294093,0.0,0.984451,0.015549,0.2,0.0007,0.0016,1.1
transformative_adaptation,169,0.080924,0.080924,0.294893,0.0,0.979769,0.020231,0.2,0.0007,0.0016,1.1
transformative_adaptation,170,0.059965,0.059965,0.295664,0.0,0.985009,0.014991,0.2,0.0007,0.0016,1.1
transformative_adaptation,171,0.055172,0.055172,0.296468,0.0,0.986207,0.013793,0.2,0.0007,0.0016,1.1
transformative_adaptation,172,0.068664,0.068664,0.29728,0.0,0.982834,0.017166,0.2,0.0007,0.0016,1.1
transformative_adaptation,173,0.035376,0.035376,0.29807,0.0,0.991156,0.008844,0.2,0.0007,0.0016,1.1
transformative_adaptation,174,-0.018363,0.018363,0.298913,0.0,0.995409,0.004591,0.2,0.0007,0.0016,1.1
transformative_adaptation,175,-0.005372,0.005372,0.299784,0.0,0.998657,0.001343,0.2,0.0007,0.0016,1.1
transformative_adaptation,176,0.001986,0.001986,0.300675,0.0,0.999503,0.000497,0.2,0.0007,0.0016,1.1
transformative_adaptation,177,-0.013813,0.013813,0.301572,0.0,0.996547,0.003453,0.2,0.0007,0.0016,1.1
transformative_adaptation,178,0.012142,0.012142,0.30245,0.0,0.996965,0.003035,0.2,0.0007,0.0016,1.1
transformative_adaptation,179,0.023648,0.023648,0.303331,0.0,0.994088,0.005912,0.2,0.0007,0.0016,1.1
transformative_adaptation,180,-0.00842,0.00842,0.304193,0.0,0.997895,0.002105,0.2,0.0007,0.0016,1.1
chronic_stress,1,0.0,0.0,0.17,0.0,1.0,0.0,0.17,0.0015,0.0004,1.05
chronic_stress,2,-0.003602,0.003602,0.1689,0.0,0.999099,0.000901,0.17,0.0015,0.0004,1.05
chronic_stress,3,-0.00732,0.00732,0.167799,0.0,0.99817,0.00183,0.17,0.0015,0.0004,1.05
chronic_stress,4,-0.008883,0.008883,0.166696,0.0,0.997779,0.002221,0.17,0.0015,0.0004,1.05
chronic_stress,5,0.010138,0.010138,0.165592,0.0,0.997466,0.002534,0.17,0.0015,0.0004,1.05
chronic_stress,6,0.00528,0.00528,0.164488,0.0,0.99868,0.00132,0.17,0.0015,0.0004,1.05
chronic_stress,7,-0.033016,0.033016,0.163386,0.0,0.991746,0.008254,0.17,0.0015,0.0004,1.05
chronic_stress,8,-0.019351,0.019351,0.162273,0.0,0.995162,0.004838,0.17,0.0015,0.0004,1.05
chronic_stress,9,-0.022915,0.022915,0.161165,0.0,0.994271,0.005729,0.17,0.0015,0.0004,1.05
chronic_stress,10,-0.024672,0.024672,0.160056,0.0,0.993832,0.006168,0.17,0.0015,0.0004,1.05
chronic_stress,11,-0.017853,0.017853,0.158946,0.0,0.995537,0.004463,0.17,0.0015,0.0004,1.05
chronic_stress,12,-0.009228,0.009228,0.157839,0.0,0.997693,0.002307,0.17,0.0015,0.0004,1.05
chronic_stress,13,0.021308,0.021308,0.156735,0.0,0.994673,0.005327,0.17,0.0015,0.0004,1.05
chronic_stress,14,0.034407,0.034407,0.155627,0.0,0.991398,0.008602,0.17,0.0015,0.0004,1.05
chronic_stress,15,0.031854,0.031854,0.154513,0.0,0.992037,0.007963,0.17,0.0015,0.0004,1.05
chronic_stress,16,0.008509,0.008509,0.1534,0.0,0.997873,0.002127,0.17,0.0015,0.0004,1.05
chronic_stress,17,-0.018153,0.018153,0.152297,0.0,0.995462,0.004538,0.17,0.0015,0.0004,1.05
chronic_stress,18,-0.00925,0.00925,0.151189,0.0,0.997687,0.002313,0.17,0.0015,0.0004,1.05
chronic_stress,19,0.024915,0.024915,0.150086,0.0,0.993771,0.006229,0.17,0.0015,0.0004,1.05
chronic_stress,20,0.022245,0.022245,0.148976,0.0,0.994439,0.005561,0.17,0.0015,0.0004,1.05
chronic_stress,21,0.016298,0.016298,0.147867,0.0,0.995926,0.004074,0.17,0.0015,0.0004,1.05
chronic_stress,22,0.0272,0.0272,0.14676,0.0,0.9932,0.0068,0.17,0.0015,0.0004,1.05
chronic_stress,23,-0.0131,0.0131,0.145649,0.0,0.996725,0.003275,0.17,0.0015,0.0004,1.05
chronic_stress,24,-0.019014,0.019014,0.144544,0.0,0.995247,0.004753,0.17,0.0015,0.0004,1.05
chronic_stress,25,1.570973,1.570973,0.143437,1.575,0.607257,0.392743,0.17,0.0015,0.0004,1.05
chronic_stress,26,1.369829,1.369829,0.141937,0.0,0.657543,0.342457,0.17,0.0015,0.0004,1.05
chronic_stress,27,1.171439,1.171439,0.140437,0.0,0.70714,0.29286,0.17,0.0015,0.0004,1.05
chronic_stress,28,1.018099,1.018099,0.138937,0.0,0.745475,0.254525,0.17,0.0015,0.0004,1.05
chronic_stress,29,0.88438,0.88438,0.137437,0.0,0.778905,0.221095,0.17,0.0015,0.0004,1.05
chronic_stress,30,0.783678,0.783678,0.135983,0.0,0.804081,0.195919,0.17,0.0015,0.0004,1.05
chronic_stress,31,0.650388,0.650388,0.134569,0.0,0.837403,0.162597,0.17,0.0015,0.0004,1.05
chronic_stress,32,0.577957,0.577957,0.133209,0.0,0.855511,0.144489,0.17,0.0015,0.0004,1.05
chronic_stress,33,0.463874,0.463874,0.131878,0.0,0.884032,0.115968,0.17,0.0015,0.0004,1.05
chronic_stress,34,0.337797,0.337797,0.130592,0.0,0.915551,0.084449,0.17,0.0015,0.0004,1.05
chronic_stress,35,0.278928,0.278928,0.129357,0.0,0.930268,0.069732,0.17,0.0015,0.0004,1.05
chronic_stress,36,0.220289,0.220289,0.128146,0.0,0.944928,0.055072,0.17,0.0015,0.0004,1.05
chronic_stress,37,0.214222,0.214222,0.126958,0.0,0.946444,0.053556,0.17,0.0015,0.0004,1.05
chronic_stress,38,0.203886,0.203886,0.125772,0.0,0.949029,0.050971,0.17,0.0015,0.0004,1.05
chronic_stress,39,0.148007,0.148007,0.12459,0.0,0.962998,0.037002,0.17,0.0015,0.0004,1.05
chronic_stress,40,0.150922,0.150922,0.123431,0.0,0.962269,0.037731,0.17,0.0015,0.0004,1.05
chronic_stress,41,0.107414,0.107414,0.122271,0.0,0.973147,0.026853,0.17,0.0015,0.0004,1.05
chronic_stress,42,0.092247,0.092247,0.121128,0.0,0.976938,0.023062,0.17,0.0015,0.0004,1.05
chronic_stress,43,0.07383,0.07383,0.119991,0.0,0.981542,0.018458,0.17,0.0015,0.0004,1.05
chronic_stress,44,0.067915,0.067915,0.118861,0.0,0.983021,0.016979,0.17,0.0015,0.0004,1.05
chronic_stress,45,0.080385,0.080385,0.117734,0.0,0.979904,0.020096,0.17,0.0015,0.0004,1.05
chronic_stress,46,0.086973,0.086973,0.116602,0.0,0.978257,0.021743,0.17,0.0015,0.0004,1.05
chronic_stress,47,0.085677,0.085677,0.115467,0.0,0.978581,0.021419,0.17,0.0015,0.0004,1.05
chronic_stress,48,0.09213,0.09213,0.114333,0.0,0.976967,0.023033,0.17,0.0015,0.0004,1.05
chronic_stress,49,0.093664,0.093664,0.113196,0.0,0.976584,0.023416,0.17,0.0015,0.0004,1.05
chronic_stress,50,0.067493,0.067493,0.112059,0.0,0.983127,0.016873,0.17,0.0015,0.0004,1.05
chronic_stress,51,0.042072,0.042072,0.110932,0.0,0.989482,0.010518,0.17,0.0015,0.0004,1.05
chronic_stress,52,0.025702,0.025702,0.109815,0.0,0.993574,0.006426,0.17,0.0015,0.0004,1.05
chronic_stress,53,0.035392,0.035392,0.108705,0.0,0.991152,0.008848,0.17,0.0015,0.0004,1.05
chronic_stress,54,0.025331,0.025331,0.107591,0.0,0.993667,0.006333,0.17,0.0015,0.0004,1.05
chronic_stress,55,1.866028,1.866028,0.10648,1.785,0.533493,0.466507,0.17,0.0015,0.0004,1.05
chronic_stress,56,1.649649,1.649649,0.10498,0.0,0.587588,0.412412,0.17,0.0015,0.0004,1.05
chronic_stress,57,1.451471,1.451471,0.10348,0.0,0.637132,0.362868,0.17,0.0015,0.0004,1.05
chronic_stress,58,1.322661,1.322661,0.10198,0.0,0.669335,0.330665,0.17,0.0015,0.0004,1.05
chronic_stress,59,1.225306,1.225306,0.10048,0.0,0.693674,0.306326,0.17,0.0015,0.0004,1.05
chronic_stress,60,1.116667,1.116667,0.09898,0.0,0.720833,0.279167,0.17,0.0015,0.0004,1.05
chronic_stress,61,1.028709,1.028709,0.09748,0.0,0.742823,0.257177,0.17,0.0015,0.0004,1.05
chronic_stress,62,0.965632,0.965632,0.09598,0.0,0.758592,0.241408,0.17,0.0015,0.0004,1.05
chronic_stress,63,0.872035,0.872035,0.094494,0.0,0.781991,0.218009,0.17,0.0015,0.0004,1.05
chronic_stress,64,0.755322,0.755322,0.093045,0.0,0.811169,0.188831,0.17,0.0015,0.0004,1.05
chronic_stress,65,0.6728,0.6728,0.091643,0.0,0.8318,0.1682,0.17,0.0015,0.0004,1.05
chronic_stress,66,0.635886,0.635886,0.090274,0.0,0.841028,0.158972,0.17,0.0015,0.0004,1.05
chronic_stress,67,0.543251,0.543251,0.08892,0.0,0.864187,0.135813,0.17,0.0015,0.0004,1.05
chronic_stress,68,0.496499,0.496499,0.087602,0.0,0.875875,0.124125,0.17,0.0015,0.0004,1.05
chronic_stress,69,0.459981,0.459981,0.086304,0.0,0.885005,0.114995,0.17,0.0015,0.0004,1.05
chronic_stress,70,0.412983,0.412983,0.08502,0.0,0.896754,0.103246,0.17,0.0015,0.0004,1.05
chronic_stress,71,0.396485,0.396485,0.083755,0.0,0.900879,0.099121,0.17,0.0015,0.0004,1.05
chronic_stress,72,0.378296,0.378296,0.082496,0.0,0.905426,0.094574,0.17,0.0015,0.0004,1.05
chronic_stress,73,0.405597,0.405597,0.081245,0.0,0.898601,0.101399,0.17,0.0015,0.0004,1.05
chronic_stress,74,0.388655,0.388655,0.079982,0.0,0.902836,0.097164,0.17,0.0015,0.0004,1.05
chronic_stress,75,0.342822,0.342822,0.078727,0.0,0.914294,0.085706,0.17,0.0015,0.0004,1.05
chronic_stress,76,0.302212,0.302212,0.07749,0.0,0.924447,0.075553,0.17,0.0015,0.0004,1.05
chronic_stress,77,0.258373,0.258373,0.076269,0.0,0.935407,0.064593,0.17,0.0015,0.0004,1.05
chronic_stress,78,0.262785,0.262785,0.075066,0.0,0.934304,0.065696,0.17,0.0015,0.0004,1.05
chronic_stress,79,0.229205,0.229205,0.073861,0.0,0.942699,0.057301,0.17,0.0015,0.0004,1.05
chronic_stress,80,0.210792,0.210792,0.072669,0.0,0.947302,0.052698,0.17,0.0015,0.0004,1.05
chronic_stress,81,0.214456,0.214456,0.071485,0.0,0.946386,0.053614,0.17,0.0015,0.0004,1.05
chronic_stress,82,0.181294,0.181294,0.070299,0.0,0.954677,0.045323,0.17,0.0015,0.0004,1.05
chronic_stress,83,0.16142,0.16142,0.069126,0.0,0.959645,0.040355,0.17,0.0015,0.0004,1.05
chronic_stress,84,0.104418,0.104418,0.067962,0.0,0.973896,0.026104,0.17,0.0015,0.0004,1.05
chronic_stress,85,0.070379,0.070379,0.06682,0.0,0.982405,0.017595,0.17,0.0015,0.0004,1.05
chronic_stress,86,0.051562,0.051562,0.065692,0.0,0.98711,0.01289,0.17,0.0015,0.0004,1.05
chronic_stress,87,0.058626,0.058626,0.064571,0.0,0.985343,0.014657,0.17,0.0015,0.0004,1.05
chronic_stress,88,0.084744,0.084744,0.063448,0.0,0.978814,0.021186,0.17,0.0015,0.0004,1.05
chronic_stress,89,0.079002,0.079002,0.062314,0.0,0.98025,0.01975,0.17,0.0015,0.0004,1.05
chronic_stress,90,2.180702,2.180702,0.061182,2.1,0.454824,0.545176,0.17,0.0015,0.0004,1.05
chronic_stress,91,2.054753,2.054753,0.059682,0.0,0.486312,0.513688,0.17,0.0015,0.0004,1.05
chronic_stress,92,1.962321,1.962321,0.058182,0.0,0.50942,0.49058,0.17,0.0015,0.0004,1.05
chronic_stress,93,1.873426,1.873426,0.056682,0.0,0.531643,0.468357,0.17,0.0015,0.0004,1.05
chronic_stress,94,1.776889,1.776889,0.055182,0.0,0.555778,0.444222,0.17,0.0015,0.0004,1.05
chronic_stress,95,1.656228,1.656228,0.053682,0.0,0.585943,0.414057,0.17,0.0015,0.0004,1.05
chronic_stress,96,1.592387,1.592387,0.052182,0.0,0.601903,0.398097,0.17,0.0015,0.0004,1.05
chronic_stress,97,1.521208,1.521208,0.050682,0.0,0.619698,0.380302,0.17,0.0015,0.0004,1.05
chronic_stress,98,1.477065,1.477065,0.049182,0.0,0.630734,0.369266,0.17,0.0015,0.0004,1.05
chronic_stress,99,1.405888,1.405888,0.047682,0.0,0.648528,0.351472,0.17,0.0015,0.0004,1.05
chronic_stress,100,1.389788,1.389788,0.046182,0.0,0.652553,0.347447,0.17,0.0015,0.0004,1.05
chronic_stress,101,1.318718,1.318718,0.044682,0.0,0.670321,0.329679,0.17,0.0015,0.0004,1.05
chronic_stress,102,1.301599,1.301599,0.043182,0.0,0.6746,0.3254,0.17,0.0015,0.0004,1.05
chronic_stress,103,1.250223,1.250223,0.041682,0.0,0.687444,0.312556,0.17,0.0015,0.0004,1.05
chronic_stress,104,1.18708,1.18708,0.040182,0.0,0.70323,0.29677,0.17,0.0015,0.0004,1.05
chronic_stress,105,1.11295,1.11295,0.038682,0.0,0.721762,0.278238,0.17,0.0015,0.0004,1.05
chronic_stress,106,1.067792,1.067792,0.037182,0.0,0.733052,0.266948,0.17,0.0015,0.0004,1.05
chronic_stress,107,1.065274,1.065274,0.035682,0.0,0.733681,0.266319,0.17,0.0015,0.0004,1.05
chronic_stress,108,1.04927,1.04927,0.034182,0.0,0.737682,0.262318,0.17,0.0015,0.0004,1.05
chronic_stress,109,1.0322,1.0322,0.032682,0.0,0.74195,0.25805,0.17,0.0015,0.0004,1.05
chronic_stress,110,0.940617,0.940617,0.031182,0.0,0.764846,0.235154,0.17,0.0015,0.0004,1.05
chronic_stress,111,0.930172,0.930172,0.03,0.0,0.767457,0.232543,0.17,0.0015,0.0004,1.05
chronic_stress,112,0.916164,0.916164,0.03,0.0,0.770959,0.229041,0.17,0.0015,0.0004,1.05
chronic_stress,113,0.874931,0.874931,0.03,0.0,0.781267,0.218733,0.17,0.0015,0.0004,1.05
chronic_stress,114,0.832998,0.832998,0.03,0.0,0.791751,0.208249,0.17,0.0015,0.0004,1.05
chronic_stress,115,0.80795,0.80795,0.03,0.0,0.798012,0.201988,0.17,0.0015,0.0004,1.05
chronic_stress,116,0.826834,0.826834,0.03,0.0,0.793292,0.206708,0.17,0.0015,0.0004,1.05
chronic_stress,117,0.775651,0.775651,0.03,0.0,0.806087,0.193913,0.17,0.0015,0.0004,1.05
chronic_stress,118,0.741686,0.741686,0.03,0.0,0.814578,0.185422,0.17,0.0015,0.0004,1.05
chronic_stress,119,0.753481,0.753481,0.03,0.0,0.81163,0.18837,0.17,0.0015,0.0004,1.05
chronic_stress,120,0.719722,0.719722,0.03,0.0,0.820069,0.179931,0.17,0.0015,0.0004,1.05
chronic_stress,121,0.689024,0.689024,0.03,0.0,0.827744,0.172256,0.17,0.0015,0.0004,1.05
chronic_stress,122,0.670798,0.670798,0.03,0.0,0.8323,0.1677,0.17,0.0015,0.0004,1.05
chronic_stress,123,0.619642,0.619642,0.03,0.0,0.84509,0.15491,0.17,0.0015,0.0004,1.05
chronic_stress,124,0.606551,0.606551,0.03,0.0,0.848362,0.151638,0.17,0.0015,0.0004,1.05
chronic_stress,125,2.868114,2.868114,0.03,2.31,0.282971,0.717029,0.17,0.0015,0.0004,1.05
chronic_stress,126,2.804201,2.804201,0.03,0.0,0.29895,0.70105,0.17,0.0015,0.0004,1.05
chronic_stress,127,2.720154,2.720154,0.03,0.0,0.319961,0.680039,0.17,0.0015,0.0004,1.05
chronic_stress,128,2.695635,2.695635,0.03,0.0,0.326091,0.673909,0.17,0.0015,0.0004,1.05
chronic_stress,129,2.621787,2.621787,0.03,0.0,0.344553,0.655447,0.17,0.0015,0.0004,1.05
chronic_stress,130,2.577276,2.577276,0.03,0.0,0.355681,0.644319,0.17,0.0015,0.0004,1.05
chronic_stress,131,2.467376,2.467376,0.03,0.0,0.383156,0.616844,0.17,0.0015,0.0004,1.05
chronic_stress,132,2.390301,2.390301,0.03,0.0,0.402425,0.597575,0.17,0.0015,0.0004,1.05
chronic_stress,133,2.326671,2.326671,0.03,0.0,0.418332,0.581668,0.17,0.0015,0.0004,1.05
chronic_stress,134,2.300514,2.300514,0.03,0.0,0.424872,0.575128,0.17,0.0015,0.0004,1.05
chronic_stress,135,2.189476,2.189476,0.03,0.0,0.452631,0.547369,0.17,0.0015,0.0004,1.05
chronic_stress,136,2.148557,2.148557,0.03,0.0,0.462861,0.537139,0.17,0.0015,0.0004,1.05
chronic_stress,137,2.098884,2.098884,0.03,0.0,0.475279,0.524721,0.17,0.0015,0.0004,1.05
chronic_stress,138,2.074256,2.074256,0.03,0.0,0.481436,0.518564,0.17,0.0015,0.0004,1.05
chronic_stress,139,2.029838,2.029838,0.03,0.0,0.49254,0.50746,0.17,0.0015,0.0004,1.05
chronic_stress,140,1.970245,1.970245,0.03,0.0,0.507439,0.492561,0.17,0.0015,0.0004,1.05
chronic_stress,141,1.898096,1.898096,0.03,0.0,0.525476,0.474524,0.17,0.0015,0.0004,1.05
chronic_stress,142,1.809949,1.809949,0.03,0.0,0.547513,0.452487,0.17,0.0015,0.0004,1.05
chronic_stress,143,1.760536,1.760536,0.03,0.0,0.559866,0.440134,0.17,0.0015,0.0004,1.05
chronic_stress,144,1.702927,1.702927,0.03,0.0,0.574268,0.425732,0.17,0.0015,0.0004,1.05
chronic_stress,145,1.702346,1.702346,0.03,0.0,0.574413,0.425587,0.17,0.0015,0.0004,1.05
chronic_stress,146,1.636,1.636,0.03,0.0,0.591,0.409,0.17,0.0015,0.0004,1.05
chronic_stress,147,1.59493,1.59493,0.03,0.0,0.601268,0.398732,0.17,0.0015,0.0004,1.05
chronic_stress,148,1.507857,1.507857,0.03,0.0,0.623036,0.376964,0.17,0.0015,0.0004,1.05
chronic_stress,149,1.452735,1.452735,0.03,0.0,0.636816,0.363184,0.17,0.0015,0.0004,1.05
chronic_stress,150,1.415681,1.415681,0.03,0.0,0.64608,0.35392,0.17,0.0015,0.0004,1.05
chronic_stress,151,1.39381,1.39381,0.03,0.0,0.651548,0.348452,0.17,0.0015,0.0004,1.05
chronic_stress,152,1.388198,1.388198,0.03,0.0,0.65295,0.34705,0.17,0.0015,0.0004,1.05
chronic_stress,153,1.345449,1.345449,0.03,0.0,0.663638,0.336362,0.17,0.0015,0.0004,1.05
chronic_stress,154,1.277154,1.277154,0.03,0.0,0.680712,0.319288,0.17,0.0015,0.0004,1.05
chronic_stress,155,3.875286,3.875286,0.03,2.625,0.031179,0.968821,0.17,0.0015,0.0004,1.05
chronic_stress,156,3.771952,3.771952,0.03,0.0,0.057012,0.942988,0.17,0.0015,0.0004,1.05
chronic_stress,157,3.671085,3.671085,0.03,0.0,0.082229,0.917771,0.17,0.0015,0.0004,1.05
chronic_stress,158,3.543445,3.543445,0.03,0.0,0.114139,0.885861,0.17,0.0015,0.0004,1.05
chronic_stress,159,3.465476,3.465476,0.03,0.0,0.133631,0.866369,0.17,0.0015,0.0004,1.05
chronic_stress,160,3.363709,3.363709,0.03,0.0,0.159073,0.840927,0.17,0.0015,0.0004,1.05
chronic_stress,161,3.280294,3.280294,0.03,0.0,0.179927,0.820073,0.17,0.0015,0.0004,1.05
chronic_stress,162,3.213737,3.213737,0.03,0.0,0.196566,0.803434,0.17,0.0015,0.0004,1.05
chronic_stress,163,3.132556,3.132556,0.03,0.0,0.216861,0.783139,0.17,0.0015,0.0004,1.05
chronic_stress,164,3.045743,3.045743,0.03,0.0,0.238564,0.761436,0.17,0.0015,0.0004,1.05
chronic_stress,165,3.00819,3.00819,0.03,0.0,0.247952,0.752048,0.17,0.0015,0.0004,1.05
chronic_stress,166,2.924037,2.924037,0.03,0.0,0.268991,0.731009,0.17,0.0015,0.0004,1.05
chronic_stress,167,2.828917,2.828917,0.03,0.0,0.292771,0.707229,0.17,0.0015,0.0004,1.05
chronic_stress,168,2.746848,2.746848,0.03,0.0,0.313288,0.686712,0.17,0.0015,0.0004,1.05
chronic_stress,169,2.701512,2.701512,0.03,0.0,0.324622,0.675378,0.17,0.0015,0.0004,1.05
chronic_stress,170,2.623435,2.623435,0.03,0.0,0.344141,0.655859,0.17,0.0015,0.0004,1.05
chronic_stress,171,2.557716,2.557716,0.03,0.0,0.360571,0.639429,0.17,0.0015,0.0004,1.05
chronic_stress,172,2.510878,2.510878,0.03,0.0,0.372281,0.627719,0.17,0.0015,0.0004,1.05
chronic_stress,173,2.42273,2.42273,0.03,0.0,0.394317,0.605683,0.17,0.0015,0.0004,1.05
chronic_stress,174,2.306884,2.306884,0.03,0.0,0.423279,0.576721,0.17,0.0015,0.0004,1.05
chronic_stress,175,2.245163,2.245163,0.03,0.0,0.438709,0.561291,0.17,0.0015,0.0004,1.05
chronic_stress,176,2.183551,2.183551,0.03,0.0,0.454112,0.545888,0.17,0.0015,0.0004,1.05
chronic_stress,177,2.102845,2.102845,0.03,0.0,0.474289,0.525711,0.17,0.0015,0.0004,1.05
chronic_stress,178,2.061537,2.061537,0.03,0.0,0.484616,0.515384,0.17,0.0015,0.0004,1.05
chronic_stress,179,2.01488,2.01488,0.03,0.0,0.49628,0.50372,0.17,0.0015,0.0004,1.05
chronic_stress,180,1.929558,1.929558,0.03,0.0,0.51761,0.48239,0.17,0.0015,0.0004,1.05
