scenario,path,step,control_parameter,system_state,jump_size,transition_flag,rolling_variance_20,rolling_autocorrelation_20,dt,transition_jump_threshold
fast_forcing,backward_forcing,122,-0.748993,0.440242,0.028737,0,0.011732,0.999989,0.075,0.22
fast_forcing,backward_forcing,123,-0.765101,0.409479,0.030764,0,0.012967,0.999987,0.075,0.22
fast_forcing,backward_forcing,124,-0.781208,0.376449,0.033029,0,0.014397,0.999986,0.075,0.22
fast_forcing,backward_forcing,125,-0.797315,0.340883,0.035566,0,0.01606,0.999985,0.075,0.22
fast_forcing,backward_forcing,126,-0.813423,0.302472,0.038411,0,0.018003,0.999983,0.075,0.22
fast_forcing,backward_forcing,127,-0.82953,0.260867,0.041605,0,0.020286,0.999982,0.075,0.22
fast_forcing,backward_forcing,128,-0.845638,0.215678,0.045189,0,0.02298,0.999981,0.075,0.22
fast_forcing,backward_forcing,129,-0.861745,0.166471,0.049207,0,0.026176,0.99998,0.075,0.22
fast_forcing,backward_forcing,130,-0.877852,0.112771,0.0537,0,0.029983,0.999979,0.075,0.22
fast_forcing,backward_forcing,131,-0.89396,0.054074,0.058697,0,0.034536,0.999979,0.075,0.22
fast_forcing,backward_forcing,132,-0.910067,-0.010137,0.064211,0,0.039998,0.99998,0.075,0.22
fast_forcing,backward_forcing,133,-0.926174,-0.08036,0.070223,0,0.046561,0.999981,0.075,0.22
fast_forcing,backward_forcing,134,-0.942282,-0.15702,0.076659,0,0.054452,0.999984,0.075,0.22
fast_forcing,backward_forcing,135,-0.958389,-0.240385,0.083365,0,0.063919,0.999988,0.075,0.22
fast_forcing,backward_forcing,136,-0.974497,-0.330459,0.090074,0,0.075221,0.999992,0.075,0.22
fast_forcing,backward_forcing,137,-0.990604,-0.426832,0.096373,0,0.088596,0.999995,0.075,0.22
fast_forcing,backward_forcing,138,-1.006711,-0.528516,0.101684,0,0.104211,0.999994,0.075,0.22
fast_forcing,backward_forcing,139,-1.022819,-0.633794,0.105278,0,0.122085,0.999984,0.075,0.22
fast_forcing,backward_forcing,140,-1.038926,-0.740153,0.10636,0,0.142,0.999959,0.075,0.22
fast_forcing,backward_forcing,141,-1.055034,-0.844382,0.104228,0,0.163415,0.999911,0.075,0.22
fast_forcing,backward_forcing,142,-1.071141,-0.942894,0.098512,0,0.185416,0.999833,0.075,0.22
fast_forcing,backward_forcing,143,-1.087248,-1.032284,0.08939,0,0.20675,0.999722,0.075,0.22
fast_forcing,backward_forcing,144,-1.103356,-1.109956,0.077672,0,0.22595,0.999579,0.075,0.22
fast_forcing,backward_forcing,145,-1.119463,-1.174602,0.064646,0,0.241548,0.999412,0.075,0.22
fast_forcing,backward_forcing,146,-1.13557,-1.226321,0.051719,0,0.252287,0.999236,0.075,0.22
fast_forcing,backward_forcing,147,-1.151678,-1.266355,0.040033,0,0.257294,0.999063,0.075,0.22
fast_forcing,backward_forcing,148,-1.167785,-1.296605,0.030251,0,0.256162,0.998906,0.075,0.22
fast_forcing,backward_forcing,149,-1.183893,-1.319155,0.02255,0,0.248939,0.998771,0.075,0.22
fast_forcing,backward_forcing,150,-1.2,-1.335925,0.01677,0,0.236082,0.998664,0.075,0.22
wide_forcing,forward_forcing,1,-1.45,-1.1,0.0,0,,,0.05,0.15
wide_forcing,forward_forcing,2,-1.441922,-1.160546,0.060546,0,,,0.05,0.15
wide_forcing,forward_forcing,3,-1.433844,-1.212111,0.051564,0,,,0.05,0.15
wide_forcing,forward_forcing,4,-1.425766,-1.254962,0.042851,0,,,0.05,0.15
wide_forcing,forward_forcing,5,-1.417688,-1.289771,0.034809,0,,,0.05,0.15
wide_forcing,forward_forcing,6,-1.40961,-1.317462,0.027692,0,,,0.05,0.15
wide_forcing,forward_forcing,7,-1.401532,-1.339076,0.021613,0,,,0.05,0.15
wide_forcing,forward_forcing,8,-1.393454,-1.355646,0.01657,0,,,0.05,0.15
wide_forcing,forward_forcing,9,-1.385376,-1.368128,0.012482,0,,,0.05,0.15
wide_forcing,forward_forcing,10,-1.377298,-1.377358,0.00923,0,,,0.05,0.15
wide_forcing,forward_forcing,11,-1.36922,-1.384037,0.006679,0,,,0.05,0.15
wide_forcing,forward_forcing,12,-1.361142,-1.388736,0.004699,0,,,0.05,0.15
wide_forcing,forward_forcing,13,-1.353064,-1.391911,0.003175,0,,,0.05,0.15
wide_forcing,forward_forcing,14,-1.344986,-1.39392,0.002009,0,,,0.05,0.15
wide_forcing,forward_forcing,15,-1.336908,-1.395041,0.001121,0,,,0.05,0.15
wide_forcing,forward_forcing,16,-1.32883,-1.395488,0.000446,0,,,0.05,0.15
wide_forcing,forward_forcing,17,-1.320752,-1.395422,6.6e-05,0,,,0.05,0.15
wide_forcing,forward_forcing,18,-1.312674,-1.394968,0.000454,0,,,0.05,0.15
wide_forcing,forward_forcing,19,-1.304596,-1.39422,0.000748,0,,,0.05,0.15
wide_forcing,forward_forcing,20,-1.296518,-1.39325,0.000971,0,0.007698,0.999452,0.05,0.15
wide_forcing,forward_forcing,21,-1.28844,-1.392109,0.00114,0,0.004736,0.99937,0.05,0.15
wide_forcing,forward_forcing,22,-1.280362,-1.39084,0.00127,0,0.002802,0.999155,0.05,0.15
wide_forcing,forward_forcing,23,-1.272284,-1.389471,0.001368,0,0.001591,0.99865,0.05,0.15
wide_forcing,forward_forcing,24,-1.264206,-1.388027,0.001444,0,0.000864,0.997444,0.05,0.15
wide_forcing,forward_forcing,25,-1.256128,-1.386525,0.001502,0,0.000446,0.99434,0.05,0.15
wide_forcing,forward_forcing,26,-1.24805,-1.384977,0.001548,0,0.000218,0.985605,0.05,0.15
wide_forcing,forward_forcing,27,-1.239972,-1.383394,0.001583,0,0.000102,0.960646,0.05,0.15
wide_forcing,forward_forcing,28,-1.231894,-1.381783,0.001611,0,5e-05,0.910287,0.05,0.15
wide_forcing,forward_forcing,29,-1.223816,-1.380149,0.001634,0,3.1e-05,0.894127,0.05,0.15
wide_forcing,forward_forcing,30,-1.215738,-1.378498,0.001652,0,3e-05,0.943489,0.05,0.15
wide_forcing,forward_forcing,31,-1.20766,-1.376831,0.001667,0,3.6e-05,0.979161,0.05,0.15
wide_forcing,forward_forcing,32,-1.199582,-1.375151,0.00168,0,4.6e-05,0.992435,0.05,0.15
wide_forcing,forward_forcing,33,-1.191504,-1.37346,0.001691,0,5.5e-05,0.99701,0.05,0.15
wide_forcing,forward_forcing,34,-1.183426,-1.37176,0.0017,0,6.4e-05,0.998712,0.05,0.15
wide_forcing,forward_forcing,35,-1.175348,-1.370052,0.001708,0,7.2e-05,0.999405,0.05,0.15
wide_forcing,forward_forcing,36,-1.16727,-1.368336,0.001716,0,7.8e-05,0.99971,0.05,0.15
wide_forcing,forward_forcing,37,-1.159192,-1.366612,0.001723,0,8.3e-05,0.999854,0.05,0.15
wide_forcing,forward_forcing,38,-1.151114,-1.364883,0.00173,0,8.7e-05,0.999924,0.05,0.15
wide_forcing,forward_forcing,39,-1.143036,-1.363146,0.001736,0,9.1e-05,0.999959,0.05,0.15
wide_forcing,forward_forcing,40,-1.134958,-1.361404,0.001742,0,9.4e-05,0.999978,0.05,0.15
wide_forcing,forward_forcing,41,-1.12688,-1.359655,0.001748,0,9.6e-05,0.999988,0.05,0.15
wide_forcing,forward_forcing,42,-1.118802,-1.357901,0.001754,0,9.8e-05,0.999993,0.05,0.15
wide_forcing,forward_forcing,43,-1.110724,-1.356141,0.00176,0,0.0001,0.999996,0.05,0.15
wide_forcing,forward_forcing,44,-1.102646,-1.354375,0.001766,0,0.000101,0.999998,0.05,0.15
wide_forcing,forward_forcing,45,-1.094568,-1.352604,0.001771,0,0.000102,0.999999,0.05,0.15
wide_forcing,forward_forcing,46,-1.08649,-1.350826,0.001777,0,0.000103,0.999999,0.05,0.15
wide_forcing,forward_forcing,47,-1.078412,-1.349044,0.001783,0,0.000104,1.0,0.05,0.15
wide_forcing,forward_forcing,48,-1.070334,-1.347255,0.001789,0,0.000105,1.0,0.05,0.15
wide_forcing,forward_forcing,49,-1.062256,-1.345461,0.001794,0,0.000106,1.0,0.05,0.15
wide_forcing,forward_forcing,50,-1.054178,-1.343661,0.0018,0,0.000107,1.0,0.05,0.15
wide_forcing,forward_forcing,51,-1.0461,-1.341855,0.001806,0,0.000108,1.0,0.05,0.15
wide_forcing,forward_forcing,52,-1.038022,-1.340043,0.001812,0,0.000108,1.0,0.05,0.15
wide_forcing,forward_forcing,53,-1.029944,-1.338226,0.001817,0,0.000109,1.0,0.05,0.15
wide_forcing,forward_forcing,54,-1.021866,-1.336402,0.001823,0,0.00011,1.0,0.05,0.15
wide_forcing,forward_forcing,55,-1.013788,-1.334573,0.001829,0,0.000111,1.0,0.05,0.15
wide_forcing,forward_forcing,56,-1.00571,-1.332738,0.001835,0,0.000111,1.0,0.05,0.15
wide_forcing,forward_forcing,57,-0.997632,-1.330897,0.001841,0,0.000112,1.0,0.05,0.15
wide_forcing,forward_forcing,58,-0.989554,-1.329049,0.001847,0,0.000113,1.0,0.05,0.15
wide_forcing,forward_forcing,59,-0.981476,-1.327196,0.001853,0,0.000113,1.0,0.05,0.15
wide_forcing,forward_forcing,60,-0.973398,-1.325336,0.00186,0,0.000114,1.0,0.05,0.15
wide_forcing,forward_forcing,61,-0.96532,-1.32347,0.001866,0,0.000115,1.0,0.05,0.15
wide_forcing,forward_forcing,62,-0.957242,-1.321598,0.001872,0,0.000116,1.0,0.05,0.15
wide_forcing,forward_forcing,63,-0.949164,-1.31972,0.001878,0,0.000116,1.0,0.05,0.15
wide_forcing,forward_forcing,64,-0.941086,-1.317835,0.001885,0,0.000117,1.0,0.05,0.15
wide_forcing,forward_forcing,65,-0.933008,-1.315944,0.001891,0,0.000118,1.0,0.05,0.15
wide_forcing,forward_forcing,66,-0.92493,-1.314046,0.001898,0,0.000119,1.0,0.05,0.15
wide_forcing,forward_forcing,67,-0.916852,-1.312141,0.001904,0,0.00012,1.0,0.05,0.15
wide_forcing,forward_forcing,68,-0.908774,-1.310231,0.001911,0,0.00012,1.0,0.05,0.15
wide_forcing,forward_forcing,69,-0.900696,-1.308313,0.001918,0,0.000121,1.0,0.05,0.15
wide_forcing,forward_forcing,70,-0.892618,-1.306389,0.001924,0,0.000122,1.0,0.05,0.15
wide_forcing,forward_forcing,71,-0.88454,-1.304458,0.001931,0,0.000123,1.0,0.05,0.15
wide_forcing,forward_forcing,72,-0.876462,-1.30252,0.001938,0,0.000124,1.0,0.05,0.15
wide_forcing,forward_forcing,73,-0.868384,-1.300575,0.001945,0,0.000124,1.0,0.05,0.15
wide_forcing,forward_forcing,74,-0.860306,-1.298623,0.001952,0,0.000125,1.0,0.05,0.15
wide_forcing,forward_forcing,75,-0.852228,-1.296664,0.001959,0,0.000126,1.0,0.05,0.15
wide_forcing,forward_forcing,76,-0.84415,-1.294699,0.001966,0,0.000127,1.0,0.05,0.15
wide_forcing,forward_forcing,77,-0.836072,-1.292726,0.001973,0,0.000128,1.0,0.05,0.15
wide_forcing,forward_forcing,78,-0.827994,-1.290745,0.00198,0,0.000129,1.0,0.05,0.15
wide_forcing,forward_forcing,79,-0.819916,-1.288758,0.001988,0,0.00013,1.0,0.05,0.15
wide_forcing,forward_forcing,80,-0.811838,-1.286763,0.001995,0,0.000131,1.0,0.05,0.15
wide_forcing,forward_forcing,81,-0.80376,-1.284761,0.002002,0,0.000132,1.0,0.05,0.15
wide_forcing,forward_forcing,82,-0.795682,-1.282751,0.00201,0,0.000132,1.0,0.05,0.15
wide_forcing,forward_forcing,83,-0.787604,-1.280734,0.002017,0,0.000133,1.0,0.05,0.15
wide_forcing,forward_forcing,84,-0.779526,-1.278709,0.002025,0,0.000134,1.0,0.05,0.15
wide_forcing,forward_forcing,85,-0.771448,-1.276676,0.002033,0,0.000135,1.0,0.05,0.15
wide_forcing,forward_forcing,86,-0.76337,-1.274635,0.00204,0,0.000136,1.0,0.05,0.15
wide_forcing,forward_forcing,87,-0.755292,-1.272587,0.002048,0,0.000137,1.0,0.05,0.15
wide_forcing,forward_forcing,88,-0.747214,-1.270531,0.002056,0,0.000138,1.0,0.05,0.15
wide_forcing,forward_forcing,89,-0.739136,-1.268467,0.002064,0,0.000139,1.0,0.05,0.15
wide_forcing,forward_forcing,90,-0.731058,-1.266394,0.002072,0,0.00014,1.0,0.05,0.15
wide_forcing,forward_forcing,91,-0.722981,-1.264314,0.002081,0,0.000141,1.0,0.05,0.15
wide_forcing,forward_forcing,92,-0.714903,-1.262225,0.002089,0,0.000143,1.0,0.05,0.15
wide_forcing,forward_forcing,93,-0.706825,-1.260128,0.002097,0,0.000144,1.0,0.05,0.15
wide_forcing,forward_forcing,94,-0.698747,-1.258022,0.002106,0,0.000145,1.0,0.05,0.15
wide_forcing,forward_forcing,95,-0.690669,-1.255908,0.002114,0,0.000146,1.0,0.05,0.15
wide_forcing,forward_forcing,96,-0.682591,-1.253786,0.002123,0,0.000147,1.0,0.05,0.15
wide_forcing,forward_forcing,97,-0.674513,-1.251654,0.002131,0,0.000148,1.0,0.05,0.15
wide_forcing,forward_forcing,98,-0.666435,-1.249514,0.00214,0,0.000149,1.0,0.05,0.15
wide_forcing,forward_forcing,99,-0.658357,-1.247365,0.002149,0,0.00015,1.0,0.05,0.15
wide_forcing,forward_forcing,100,-0.650279,-1.245208,0.002158,0,0.000152,1.0,0.05,0.15
wide_forcing,forward_forcing,101,-0.642201,-1.243041,0.002167,0,0.000153,1.0,0.05,0.15
wide_forcing,forward_forcing,102,-0.634123,-1.240865,0.002176,0,0.000154,1.0,0.05,0.15
wide_forcing,forward_forcing,103,-0.626045,-1.238679,0.002185,0,0.000155,1.0,0.05,0.15
wide_forcing,forward_forcing,104,-0.617967,-1.236485,0.002195,0,0.000157,1.0,0.05,0.15
wide_forcing,forward_forcing,105,-0.609889,-1.234281,0.002204,0,0.000158,1.0,0.05,0.15
wide_forcing,forward_forcing,106,-0.601811,-1.232067,0.002214,0,0.000159,1.0,0.05,0.15
wide_forcing,forward_forcing,107,-0.593733,-1.229844,0.002223,0,0.00016,1.0,0.05,0.15
wide_forcing,forward_forcing,108,-0.585655,-1.227611,0.002233,0,0.000162,1.0,0.05,0.15
wide_forcing,forward_forcing,109,-0.577577,-1.225368,0.002243,0,0.000163,1.0,0.05,0.15
wide_forcing,forward_forcing,110,-0.569499,-1.223115,0.002253,0,0.000165,1.0,0.05,0.15
wide_forcing,forward_forcing,111,-0.561421,-1.220852,0.002263,0,0.000166,1.0,0.05,0.15
wide_forcing,forward_forcing,112,-0.553343,-1.218579,0.002273,0,0.000167,1.0,0.05,0.15
wide_forcing,forward_forcing,113,-0.545265,-1.216296,0.002283,0,0.000169,1.0,0.05,0.15
wide_forcing,forward_forcing,114,-0.537187,-1.214002,0.002294,0,0.00017,1.0,0.05,0.15
wide_forcing,forward_forcing,115,-0.529109,-1.211698,0.002304,0,0.000172,1.0,0.05,0.15
wide_forcing,forward_forcing,116,-0.521031,-1.209383,0.002315,0,0.000173,1.0,0.05,0.15
wide_forcing,forward_forcing,117,-0.512953,-1.207057,0.002326,0,0.000175,1.0,0.05,0.15
wide_forcing,forward_forcing,118,-0.504875,-1.20472,0.002337,0,0.000176,1.0,0.05,0.15
wide_forcing,forward_forcing,119,-0.496797,-1.202372,0.002348,0,0.000178,1.0,0.05,0.15
wide_forcing,forward_forcing,120,-0.488719,-1.200014,0.002359,0,0.000179,1.0,0.05,0.15
wide_forcing,forward_forcing,121,-0.480641,-1.197643,0.00237,0,0.000181,1.0,0.05,0.15
wide_forcing,forward_forcing,122,-0.472563,-1.195262,0.002382,0,0.000183,1.0,0.05,0.15
wide_forcing,forward_forcing,123,-0.464485,-1.192868,0.002393,0,0.000184,1.0,0.05,0.15
wide_forcing,forward_forcing,124,-0.456407,-1.190463,0.002405,0,0.000186,1.0,0.05,0.15
wide_forcing,forward_forcing,125,-0.448329,-1.188047,0.002417,0,0.000188,1.0,0.05,0.15
wide_forcing,forward_forcing,126,-0.440251,-1.185618,0.002429,0,0.00019,1.0,0.05,0.15
wide_forcing,forward_forcing,127,-0.432173,-1.183177,0.002441,0,0.000191,1.0,0.05,0.15
wide_forcing,forward_forcing,128,-0.424095,-1.180723,0.002453,0,0.000193,1.0,0.05,0.15
wide_forcing,forward_forcing,129,-0.416017,-1.178258,0.002466,0,0.000195,1.0,0.05,0.15
wide_forcing,forward_forcing,130,-0.407939,-1.175779,0.002478,0,0.000197,1.0,0.05,0.15
wide_forcing,forward_forcing,131,-0.399861,-1.173288,0.002491,0,0.000199,1.0,0.05,0.15
wide_forcing,forward_forcing,132,-0.391783,-1.170784,0.002504,0,0.000201,1.0,0.05,0.15
wide_forcing,forward_forcing,133,-0.383705,-1.168267,0.002517,0,0.000203,1.0,0.05,0.15
wide_forcing,forward_forcing,134,-0.375627,-1.165736,0.002531,0,0.000205,1.0,0.05,0.15
wide_forcing,forward_forcing,135,-0.367549,-1.163192,0.002544,0,0.000207,1.0,0.05,0.15
wide_forcing,forward_forcing,136,-0.359471,-1.160634,0.002558,0,0.000209,1.0,0.05,0.15
wide_forcing,forward_forcing,137,-0.351393,-1.158063,0.002572,0,0.000211,1.0,0.05,0.15
wide_forcing,forward_forcing,138,-0.343315,-1.155477,0.002586,0,0.000213,1.0,0.05,0.15
wide_forcing,forward_forcing,139,-0.335237,-1.152877,0.0026,0,0.000215,1.0,0.05,0.15
wide_forcing,forward_forcing,140,-0.327159,-1.150263,0.002614,0,0.000218,1.0,0.05,0.15
wide_forcing,forward_forcing,141,-0.319081,-1.147634,0.002629,0,0.00022,1.0,0.05,0.15
wide_forcing,forward_forcing,142,-0.311003,-1.144991,0.002644,0,0.000222,1.0,0.05,0.15
wide_forcing,forward_forcing,143,-0.302925,-1.142332,0.002659,0,0.000224,1.0,0.05,0.15
wide_forcing,forward_forcing,144,-0.294847,-1.139658,0.002674,0,0.000227,1.0,0.05,0.15
wide_forcing,forward_forcing,145,-0.286769,-1.136969,0.002689,0,0.000229,1.0,0.05,0.15
wide_forcing,forward_forcing,146,-0.278691,-1.134264,0.002705,0,0.000232,1.0,0.05,0.15
wide_forcing,forward_forcing,147,-0.270613,-1.131543,0.002721,0,0.000234,1.0,0.05,0.15
wide_forcing,forward_forcing,148,-0.262535,-1.128806,0.002737,0,0.000237,1.0,0.05,0.15
wide_forcing,forward_forcing,149,-0.254457,-1.126053,0.002753,0,0.00024,1.0,0.05,0.15
wide_forcing,forward_forcing,150,-0.246379,-1.123283,0.00277,0,0.000242,1.0,0.05,0.15
wide_forcing,forward_forcing,151,-0.238301,-1.120496,0.002787,0,0.000245,1.0,0.05,0.15
wide_forcing,forward_forcing,152,-0.230223,-1.117693,0.002804,0,0.000248,1.0,0.05,0.15
wide_forcing,forward_forcing,153,-0.222145,-1.114871,0.002821,0,0.000251,1.0,0.05,0.15
wide_forcing,forward_forcing,154,-0.214067,-1.112032,0.002839,0,0.000254,1.0,0.05,0.15
wide_forcing,forward_forcing,155,-0.205989,-1.109176,0.002857,0,0.000257,1.0,0.05,0.15
wide_forcing,forward_forcing,156,-0.197911,-1.106301,0.002875,0,0.00026,1.0,0.05,0.15
wide_forcing,forward_forcing,157,-0.189833,-1.103407,0.002893,0,0.000263,1.0,0.05,0.15
wide_forcing,forward_forcing,158,-0.181755,-1.100495,0.002912,0,0.000266,1.0,0.05,0.15
wide_forcing,forward_forcing,159,-0.173677,-1.097564,0.002931,0,0.000269,1.0,0.05,0.15
wide_forcing,forward_forcing,160,-0.165599,-1.094613,0.002951,0,0.000272,1.0,0.05,0.15
wide_forcing,forward_forcing,161,-0.157521,-1.091643,0.00297,0,0.000276,1.0,0.05,0.15
wide_forcing,forward_forcing,162,-0.149443,-1.088652,0.00299,0,0.000279,1.0,0.05,0.15
wide_forcing,forward_forcing,163,-0.141365,-1.085642,0.003011,0,0.000283,1.0,0.05,0.15
wide_forcing,forward_forcing,164,-0.133287,-1.08261,0.003031,0,0.000286,1.0,0.05,0.15
wide_forcing,forward_forcing,165,-0.125209,-1.079558,0.003052,0,0.00029,1.0,0.05,0.15
wide_forcing,forward_forcing,166,-0.117131,-1.076484,0.003074,0,0.000294,1.0,0.05,0.15
wide_forcing,forward_forcing,167,-0.109053,-1.073388,0.003096,0,0.000298,1.0,0.05,0.15
wide_forcing,forward_forcing,168,-0.100975,-1.070271,0.003118,0,0.000301,1.0,0.05,0.15
wide_forcing,forward_forcing,169,-0.092897,-1.06713,0.00314,0,0.000305,1.0,0.05,0.15
wide_forcing,forward_forcing,170,-0.084819,-1.063967,0.003163,0,0.00031,1.0,0.05,0.15
wide_forcing,forward_forcing,171,-0.076741,-1.060781,0.003187,0,0.000314,1.0,0.05,0.15
wide_forcing,forward_forcing,172,-0.068663,-1.05757,0.00321,0,0.000318,1.0,0.05,0.15
wide_forcing,forward_forcing,173,-0.060585,-1.054336,0.003234,0,0.000322,1.0,0.05,0.15
wide_forcing,forward_forcing,174,-0.052507,-1.051077,0.003259,0,0.000327,1.0,0.05,0.15
wide_forcing,forward_forcing,175,-0.044429,-1.047793,0.003284,0,0.000332,1.0,0.05,0.15
wide_forcing,forward_forcing,176,-0.036351,-1.044483,0.00331,0,0.000336,1.0,0.05,0.15
wide_forcing,forward_forcing,177,-0.028273,-1.041147,0.003336,0,0.000341,1.0,0.05,0.15
wide_forcing,forward_forcing,178,-0.020195,-1.037785,0.003362,0,0.000346,1.0,0.05,0.15
wide_forcing,forward_forcing,179,-0.012117,-1.034395,0.003389,0,0.000351,1.0,0.05,0.15
wide_forcing,forward_forcing,180,-0.004039,-1.030978,0.003417,0,0.000356,1.0,0.05,0.15
wide_forcing,forward_forcing,181,0.004039,-1.027533,0.003445,0,0.000362,1.0,0.05,0.15
wide_forcing,forward_forcing,182,0.012117,-1.024059,0.003474,0,0.000367,1.0,0.05,0.15
wide_forcing,forward_forcing,183,0.020195,-1.020556,0.003503,0,0.000373,1.0,0.05,0.15
wide_forcing,forward_forcing,184,0.028273,-1.017023,0.003533,0,0.000379,1.0,0.05,0.15
wide_forcing,forward_forcing,185,0.036351,-1.013459,0.003564,0,0.000385,1.0,0.05,0.15
wide_forcing,forward_forcing,186,0.044429,-1.009865,0.003595,0,0.000391,1.0,0.05,0.15
wide_forcing,forward_forcing,187,0.052507,-1.006238,0.003626,0,0.000397,1.0,0.05,0.15
wide_forcing,forward_forcing,188,0.060585,-1.002579,0.003659,0,0.000404,1.0,0.05,0.15
wide_forcing,forward_forcing,189,0.068663,-0.998887,0.003692,0,0.00041,1.0,0.05,0.15
wide_forcing,forward_forcing,190,0.076741,-0.995161,0.003726,0,0.000417,1.0,0.05,0.15
wide_forcing,forward_forcing,191,0.084819,-0.991401,0.003761,0,0.000424,1.0,0.05,0.15
wide_forcing,forward_forcing,192,0.092897,-0.987605,0.003796,0,0.000431,1.0,0.05,0.15
wide_forcing,forward_forcing,193,0.100975,-0.983772,0.003832,0,0.000439,1.0,0.05,0.15
wide_forcing,forward_forcing,194,0.109053,-0.979903,0.003869,0,0.000446,1.0,0.05,0.15
wide_forcing,forward_forcing,195,0.117131,-0.975996,0.003907,0,0.000454,1.0,0.05,0.15
wide_forcing,forward_forcing,196,0.125209,-0.97205,0.003946,0,0.000462,1.0,0.05,0.15
wide_forcing,forward_forcing,197,0.133287,-0.968065,0.003985,0,0.000471,1.0,0.05,0.15
wide_forcing,forward_forcing,198,0.141365,-0.964039,0.004026,0,0.000479,1.0,0.05,0.15
wide_forcing,forward_forcing,199,0.149443,-0.959971,0.004068,0,0.000488,1.0,0.05,0.15
wide_forcing,forward_forcing,200,0.157521,-0.955861,0.00411,0,0.000497,1.0,0.05,0.15
wide_forcing,forward_forcing,201,0.165599,-0.951707,0.004154,0,0.000507,1.0,0.05,0.15
wide_forcing,forward_forcing,202,0.173677,-0.947508,0.004199,0,0.000517,1.0,0.05,0.15
wide_forcing,forward_forcing,203,0.181755,-0.943264,0.004245,0,0.000527,1.0,0.05,0.15
wide_forcing,forward_forcing,204,0.189833,-0.938972,0.004292,0,0.000537,1.0,0.05,0.15
wide_forcing,forward_forcing,205,0.197911,-0.934632,0.00434,0,0.000548,1.0,0.05,0.15
wide_forcing,forward_forcing,206,0.205989,-0.930242,0.00439,0,0.000559,1.0,0.05,0.15
wide_forcing,forward_forcing,207,0.214067,-0.925802,0.004441,0,0.00057,1.0,0.05,0.15
wide_forcing,forward_forcing,208,0.222145,-0.921309,0.004493,0,0.000582,1.0,0.05,0.15
wide_forcing,forward_forcing,209,0.230223,-0.916762,0.004547,0,0.000595,1.0,0.05,0.15
