scenario,time,fast_cycle,slow_memory,release_event,phase,cross_scale_coupling,fast_growth,fast_capacity,slow_constraint,release_threshold,release_magnitude,revolt_strength,remember_strength,slow_adjustment,slow_target
locked_conservation,74,0.0,1.13786,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,75,0.0,1.139546,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,76,0.0,1.141228,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,77,0.0,1.142904,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,78,0.0,1.144575,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,79,0.0,1.146242,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,80,0.0,1.147903,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,81,0.0,1.149559,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,82,0.0,1.15121,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,83,0.0,1.152857,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,84,0.0,1.154498,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,85,0.0,1.156135,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,86,0.0,1.157766,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,87,0.0,1.159393,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,88,0.0,1.161015,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,89,0.0,1.162632,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,90,0.0,1.164244,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,91,0.0,1.165851,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,92,0.0,1.167454,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,93,0.0,1.169051,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,94,0.0,1.170644,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,95,0.0,1.172232,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,96,0.0,1.173815,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,97,0.0,1.175394,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,98,0.0,1.176968,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,99,0.0,1.178537,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,100,0.0,1.180101,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,101,0.0,1.181661,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,102,0.0,1.183216,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,103,0.0,1.184766,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,104,0.0,1.186312,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,105,0.0,1.187853,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,106,0.0,1.18939,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,107,0.0,1.190921,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,108,0.0,1.192449,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,109,0.0,1.193971,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,110,0.0,1.195489,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,111,0.0,1.197003,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,112,0.0,1.198512,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,113,0.0,1.200016,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,114,0.0,1.201516,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,115,0.0,1.203012,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,116,0.0,1.204503,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,117,0.0,1.205989,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,118,0.0,1.207471,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,119,0.0,1.208949,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,120,0.0,1.210422,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,121,0.0,1.211891,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,122,0.0,1.213355,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,123,0.0,1.214815,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,124,0.0,1.216271,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,125,0.0,1.217722,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,126,0.0,1.219169,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,127,0.0,1.220611,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,128,0.0,1.222049,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,129,0.0,1.223483,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,130,0.0,1.224913,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,131,0.0,1.226338,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,132,0.0,1.227759,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,133,0.0,1.229176,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,134,0.0,1.230588,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,135,0.0,1.231996,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,136,0.0,1.2334,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,137,0.0,1.2348,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,138,0.0,1.236196,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,139,0.0,1.237587,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,140,0.0,1.238974,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,141,0.0,1.240357,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,142,0.0,1.241736,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,143,0.0,1.243111,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,144,0.0,1.244482,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,145,0.0,1.245848,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,146,0.0,1.247211,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,147,0.0,1.248569,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,148,0.0,1.249924,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,149,0.0,1.251274,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,150,0.0,1.25262,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,151,0.0,1.253962,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,152,0.0,1.2553,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,153,0.0,1.256634,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,154,0.0,1.257964,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,155,0.0,1.25929,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,156,0.0,1.260613,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,157,0.0,1.261931,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,158,0.0,1.263245,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,159,0.0,1.264555,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,160,0.0,1.265862,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
recurrent_release,1,0.5,1.0,0,reorganization,0.5,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,2,0.558483,1.006,0,reorganization,0.561834,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,3,0.624385,1.011928,0,reorganization,0.631832,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,4,0.698119,1.017785,0,reorganization,0.710535,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,5,0.779952,1.023571,0,reorganization,0.798336,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,6,0.869941,1.029289,0,growth,0.89542,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,7,0.967885,1.034937,0,growth,1.0017,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,8,1.073275,1.040518,0,growth,1.116761,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,9,1.18526,1.046032,0,growth,1.239819,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,10,1.302641,1.051479,0,growth,1.3697,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,11,1.423892,1.056862,0,growth,1.504857,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,12,1.547217,1.062179,0,growth,1.643422,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,13,1.670646,1.067433,0,growth,1.783302,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,14,1.792148,1.072624,0,growth,1.922301,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,15,1.909771,1.077752,0,growth,2.05826,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,16,2.021759,1.082819,0,conservation,2.1892,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,17,2.126665,1.087826,0,conservation,2.313441,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,18,2.223413,1.092772,0,conservation,2.429682,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,19,1.165205,1.252772,1,release,1.459736,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,20,1.276487,1.255738,0,growth,1.602934,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,21,1.391837,1.258669,0,growth,1.751862,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,22,1.509662,1.261565,0,growth,1.904538,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,23,1.628189,1.264427,0,growth,2.058725,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,24,1.745553,1.267254,0,growth,2.212058,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,25,1.859922,1.270046,0,growth,2.362187,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,26,1.969603,1.272806,0,growth,2.506923,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,27,2.07315,1.275532,0,conservation,2.644369,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,28,2.169429,1.278226,0,conservation,2.77302,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,29,1.111597,1.438226,1,release,1.598728,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,30,1.215603,1.438967,0,growth,1.749213,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,31,1.324255,1.4397,0,growth,1.906529,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,32,1.436222,1.440423,0,growth,2.068767,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,33,1.549958,1.441138,0,growth,2.233703,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,34,1.663781,1.441844,0,growth,2.398913,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,35,1.775964,1.442542,0,growth,2.561903,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,36,1.88484,1.443232,0,growth,2.720261,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,37,1.988903,1.443913,0,growth,2.871803,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,38,2.086887,1.444586,0,conservation,3.014688,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,39,2.177826,1.445251,0,conservation,3.147506,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,40,1.115065,1.605251,1,release,1.78996,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,41,1.215024,1.603988,0,growth,1.948884,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,42,1.319479,1.60274,0,growth,2.114782,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,43,1.427207,1.601507,0,growth,2.285683,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,44,1.536786,1.600289,0,growth,2.459302,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,45,1.646658,1.599086,0,growth,2.633148,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,46,1.755218,1.597897,0,growth,2.804656,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,47,1.860898,1.596722,0,growth,2.971337,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,48,1.962268,1.595561,0,growth,3.130919,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,49,2.058104,1.594415,0,conservation,3.281471,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,50,2.14745,1.593282,0,conservation,3.421493,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,51,2.229644,1.592162,0,conservation,3.549955,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,52,1.158348,1.752162,1,release,2.029614,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,53,1.256687,1.749136,0,growth,2.198116,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,54,1.358937,1.746147,0,growth,2.372903,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,55,1.463883,1.743193,0,growth,2.55183,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,56,1.570143,1.740275,0,growth,2.73248,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,57,1.676236,1.737391,0,growth,2.912278,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,58,1.780659,1.734543,0,growth,3.088629,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,59,1.881974,1.731728,0,growth,3.259067,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,60,1.978884,1.728947,0,growth,3.421387,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,61,2.070303,1.7262,0,conservation,3.573757,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,62,2.155397,1.723486,0,conservation,3.714796,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,63,2.233607,1.720804,0,conservation,3.843599,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,64,1.158708,1.880804,1,release,2.179303,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,65,1.253808,1.876234,0,growth,2.352438,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,66,1.352749,1.871719,0,growth,2.531966,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,67,1.454399,1.867259,0,growth,2.715739,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,68,1.557469,1.862852,0,growth,2.901333,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,69,1.660568,1.858497,0,growth,3.086162,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,70,1.76228,1.854195,0,growth,3.267611,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,71,1.861232,1.849945,0,growth,3.443178,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,72,1.95618,1.845746,0,growth,3.61061,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,73,2.046059,1.841597,0,conservation,3.768015,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,74,2.130038,1.837498,0,conservation,3.913939,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,75,2.207536,1.833448,0,conservation,4.047401,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,76,1.132326,1.993448,1,release,2.257232,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,77,1.223329,1.987526,0,growth,2.431399,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,78,1.318392,1.981676,0,growth,2.612626,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,79,1.416507,1.975896,0,growth,2.79887,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,80,1.516502,1.970185,0,growth,2.987789,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,81,1.617088,1.964543,0,growth,3.176839,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,82,1.716921,1.958968,0,growth,3.363394,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,83,1.814672,1.953461,0,growth,3.544891,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,84,1.909098,1.948019,0,growth,3.71896,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,85,1.999106,1.942643,0,growth,3.883549,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,86,2.0838,1.937331,0,conservation,4.037011,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,87,2.162514,1.932083,0,conservation,4.178157,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,88,2.234821,1.926898,0,conservation,4.306272,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,89,1.154651,2.086898,1,release,2.409639,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,90,1.244351,2.079855,0,growth,2.588071,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,91,1.337824,2.072897,0,growth,2.773171,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,92,1.434076,2.066022,0,growth,2.962834,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,93,1.531966,2.05923,0,growth,3.154671,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,94,1.630249,2.052519,0,growth,3.346119,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,95,1.72764,2.045889,0,growth,3.534559,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,96,1.822874,2.039338,0,growth,3.717457,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,97,1.914779,2.032866,0,growth,3.89249,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,98,2.002328,2.026472,0,conservation,4.057662,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,99,2.084686,2.020154,0,conservation,4.211388,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,100,2.161236,2.013912,0,conservation,4.352539,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,101,2.231585,2.007746,0,conservation,4.480454,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,102,1.14971,2.167746,1,release,2.492279,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,103,1.237136,2.159733,0,growth,2.671883,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,104,1.328338,2.151816,0,growth,2.858339,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,105,1.422383,2.143994,0,growth,3.04958,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,106,1.518188,2.136266,0,growth,3.243254,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,107,1.614568,2.128631,0,growth,3.43682,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,108,1.710289,2.121087,0,growth,3.627672,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,109,1.804127,2.113634,0,growth,3.813266,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,110,1.894936,2.106271,0,growth,3.991249,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,111,1.981699,2.098995,0,growth,4.159578,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,112,2.063576,2.091807,0,conservation,4.316603,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,113,2.139928,2.084706,0,conservation,4.461121,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,114,2.210335,2.077689,0,conservation,4.592389,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,115,1.128754,2.237689,1,release,2.525801,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,116,1.213402,2.228837,0,growth,2.704476,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,117,1.301987,2.220091,0,growth,2.89053,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,118,1.393655,2.21145,0,growth,3.081998,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,119,1.487401,2.202913,0,growth,3.276615,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,120,1.582107,2.194478,0,growth,3.471898,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,121,1.676587,2.186144,0,growth,3.665261,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,122,1.769649,2.17791,0,growth,3.854136,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,123,1.86015,2.169775,0,growth,4.036108,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,124,1.947058,2.161738,0,growth,4.209029,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,125,2.029492,2.153797,0,conservation,4.371113,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,126,2.10676,2.145951,0,conservation,4.521005,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
