scenario_id,policy,policy_drag,resilience_buffer,implementation_delay,growth,external_shock,shock_time,final_state,maximum_state,minimum_state,cumulative_cost,resilience_score,regret
154,Policy_C_high_resilience,0.02,12.0,0,0.039617,8.517351,45,63.206933,63.206933,20.0,285.795115,0.0,36.186027
154,Policy_D_delayed_adaptation,0.015,6.0,8,0.039617,8.517351,45,93.212155,93.212155,20.0,1163.98445,0.0,36.186027
155,Policy_A_low_intervention,0.01,4.0,0,0.063118,11.859313,29,431.582731,431.582731,20.0,41796.554486,0.0,0.0
155,Policy_B_moderate_intervention,0.025,7.0,0,0.063118,11.859313,29,183.326831,183.326831,20.0,6671.346243,0.0,0.0
155,Policy_C_high_resilience,0.02,12.0,0,0.063118,11.859313,29,248.134833,248.134833,20.0,13310.097239,0.0,0.0
155,Policy_D_delayed_adaptation,0.015,6.0,8,0.063118,11.859313,29,362.065112,362.065112,20.0,30361.112663,0.0,0.0
156,Policy_A_low_intervention,0.01,4.0,0,0.053195,11.392935,30,242.782852,242.782852,20.0,12549.904911,0.0,0.0
156,Policy_B_moderate_intervention,0.025,7.0,0,0.053195,11.392935,30,102.31591,102.31591,20.0,1432.454085,0.0,0.0
156,Policy_C_high_resilience,0.02,12.0,0,0.053195,11.392935,30,139.369142,139.369142,20.0,3435.553408,0.0,0.0
156,Policy_D_delayed_adaptation,0.015,6.0,8,0.053195,11.392935,30,203.750272,203.750272,20.0,8882.712554,0.0,0.0
157,Policy_A_low_intervention,0.01,4.0,0,0.034202,17.135994,27,74.548905,74.548905,20.0,452.179823,0.0,57.606143
157,Policy_B_moderate_intervention,0.025,7.0,0,0.034202,17.135994,27,31.33987,31.33987,20.0,39.6,57.606143,0.0
157,Policy_C_high_resilience,0.02,12.0,0,0.034202,17.135994,27,44.338905,44.338905,20.0,77.514009,35.724403,21.88174
157,Policy_D_delayed_adaptation,0.015,6.0,8,0.034202,17.135994,27,64.004184,64.004184,20.0,273.361711,0.0,57.606143
158,Policy_A_low_intervention,0.01,4.0,0,0.060276,4.043532,26,374.15921,374.15921,20.0,31478.674522,0.0,0.0
158,Policy_B_moderate_intervention,0.025,7.0,0,0.060276,4.043532,26,158.223481,158.223481,20.0,4709.429699,0.0,0.0
158,Policy_C_high_resilience,0.02,12.0,0,0.060276,4.043532,26,212.47649,212.47649,20.0,9468.68943,0.0,0.0
158,Policy_D_delayed_adaptation,0.015,6.0,8,0.060276,4.043532,26,311.882388,311.882388,20.0,22427.656823,0.0,0.0
159,Policy_A_low_intervention,0.01,4.0,0,0.036631,0.831847,35,96.402219,96.402219,20.0,1195.319376,0.0,47.63451
159,Policy_B_moderate_intervention,0.025,7.0,0,0.036631,0.831847,35,39.868593,39.868593,20.0,42.550191,47.63451,0.0
159,Policy_C_high_resilience,0.02,12.0,0,0.036631,0.831847,35,53.701097,53.701097,20.0,149.08811,11.111171,36.523339
159,Policy_D_delayed_adaptation,0.015,6.0,8,0.036631,0.831847,35,79.743539,79.743539,20.0,684.942749,0.0,47.63451
160,Policy_A_low_intervention,0.01,4.0,0,0.057507,13.832808,34,312.372892,312.372892,20.0,21597.154083,0.0,0.0
160,Policy_B_moderate_intervention,0.025,7.0,0,0.057507,13.832808,34,131.798748,131.798748,20.0,2937.728371,0.0,0.0
160,Policy_C_high_resilience,0.02,12.0,0,0.057507,13.832808,34,179.177255,179.177255,20.0,6380.41412,0.0,0.0
160,Policy_D_delayed_adaptation,0.015,6.0,8,0.057507,13.832808,34,261.857584,261.857584,20.0,15466.888083,0.0,0.0
161,Policy_A_low_intervention,0.01,4.0,0,0.04865,11.335777,26,184.328215,184.328215,20.0,6668.315379,0.0,0.0
161,Policy_B_moderate_intervention,0.025,7.0,0,0.04865,11.335777,26,77.71957,77.71957,20.0,573.770901,0.0,0.0
161,Policy_C_high_resilience,0.02,12.0,0,0.04865,11.335777,26,106.445924,106.445924,20.0,1642.778719,0.0,0.0
161,Policy_D_delayed_adaptation,0.015,6.0,8,0.04865,11.335777,26,155.331122,155.331122,20.0,4659.941833,0.0,0.0
162,Policy_A_low_intervention,0.01,4.0,0,0.062326,6.911612,32,419.409681,419.409681,20.0,39655.520724,0.0,0.0
162,Policy_B_moderate_intervention,0.025,7.0,0,0.062326,6.911612,32,177.519864,177.519864,20.0,6217.67998,0.0,0.0
162,Policy_C_high_resilience,0.02,12.0,0,0.062326,6.911612,32,238.726913,238.726913,20.0,12263.368111,0.0,0.0
162,Policy_D_delayed_adaptation,0.015,6.0,8,0.062326,6.911612,32,349.926371,349.926371,20.0,28424.025029,0.0,0.0
163,Policy_A_low_intervention,0.01,4.0,0,0.040979,11.809044,20,114.742514,114.742514,20.0,1930.580613,0.0,31.022594
163,Policy_B_moderate_intervention,0.025,7.0,0,0.040979,11.809044,20,48.594559,48.594559,20.0,77.616959,31.022594,0.0
163,Policy_C_high_resilience,0.02,12.0,0,0.040979,11.809044,20,67.251895,67.251895,20.0,354.671741,0.0,31.022594
163,Policy_D_delayed_adaptation,0.015,6.0,8,0.040979,11.809044,20,97.659827,97.659827,20.0,1293.041718,0.0,31.022594
164,Policy_A_low_intervention,0.01,4.0,0,0.07017,15.48793,23,632.483501,632.483501,20.0,88253.897082,0.0,0.0
164,Policy_B_moderate_intervention,0.025,7.0,0,0.07017,15.48793,23,271.949629,271.949629,20.0,16041.624512,0.0,0.0
164,Policy_C_high_resilience,0.02,12.0,0,0.07017,15.48793,23,369.327465,369.327465,20.0,30625.316839,0.0,0.0
164,Policy_D_delayed_adaptation,0.015,6.0,8,0.07017,15.48793,23,534.881683,534.881683,20.0,65768.667943,0.0,0.0
165,Policy_A_low_intervention,0.01,4.0,0,0.065029,3.93914,45,495.413707,495.413707,20.0,55495.615279,0.0,0.0
165,Policy_B_moderate_intervention,0.025,7.0,0,0.065029,3.93914,45,209.729972,209.729972,20.0,9198.173817,0.0,0.0
165,Policy_C_high_resilience,0.02,12.0,0,0.065029,3.93914,45,280.378813,280.378813,20.0,17390.399699,0.0,0.0
165,Policy_D_delayed_adaptation,0.015,6.0,8,0.065029,3.93914,45,411.897617,411.897617,20.0,39648.839937,0.0,0.0
166,Policy_A_low_intervention,0.01,4.0,0,0.073108,9.32324,21,761.121489,761.121489,20.0,126743.271991,0.0,0.0
166,Policy_B_moderate_intervention,0.025,7.0,0,0.073108,9.32324,21,326.95348,326.95348,20.0,23779.279168,0.0,0.0
166,Policy_C_high_resilience,0.02,12.0,0,0.073108,9.32324,21,440.238031,440.238031,20.0,43753.858407,0.0,0.0
166,Policy_D_delayed_adaptation,0.015,6.0,8,0.073108,9.32324,21,640.023511,640.023511,20.0,93501.320524,0.0,0.0
167,Policy_A_low_intervention,0.01,4.0,0,0.055083,16.51446,23,260.787383,260.787383,20.0,14453.356809,0.0,0.0
167,Policy_B_moderate_intervention,0.025,7.0,0,0.055083,16.51446,23,111.341061,111.341061,20.0,1808.635619,0.0,0.0
167,Policy_C_high_resilience,0.02,12.0,0,0.055083,16.51446,23,153.395019,153.395019,20.0,4344.813405,0.0,0.0
167,Policy_D_delayed_adaptation,0.015,6.0,8,0.055083,16.51446,23,221.911201,221.911201,20.0,10643.16781,0.0,0.0
168,Policy_A_low_intervention,0.01,4.0,0,0.050541,14.425499,41,209.384781,209.384781,20.0,9118.541141,0.0,0.0
168,Policy_B_moderate_intervention,0.025,7.0,0,0.050541,14.425499,41,87.497492,87.497492,20.0,887.100796,0.0,0.0
168,Policy_C_high_resilience,0.02,12.0,0,0.050541,14.425499,41,119.473012,119.473012,20.0,2298.418565,0.0,0.0
168,Policy_D_delayed_adaptation,0.015,6.0,8,0.050541,14.425499,41,175.128703,175.128703,20.0,6313.826362,0.0,0.0
169,Policy_A_low_intervention,0.01,4.0,0,0.053901,10.060655,30,254.255311,254.255311,20.0,13905.746472,0.0,0.0
169,Policy_B_moderate_intervention,0.025,7.0,0,0.053901,10.060655,30,107.142133,107.142133,20.0,1646.948706,0.0,0.0
169,Policy_C_high_resilience,0.02,12.0,0,0.053901,10.060655,30,145.551696,145.551696,20.0,3840.999245,0.0,0.0
169,Policy_D_delayed_adaptation,0.015,6.0,8,0.053901,10.060655,30,213.03339,213.03339,20.0,9833.630419,0.0,0.0
170,Policy_A_low_intervention,0.01,4.0,0,0.072752,16.045667,39,756.397757,756.397757,20.0,125938.365141,0.0,0.0
170,Policy_B_moderate_intervention,0.025,7.0,0,0.072752,16.045667,39,322.394326,322.394326,20.0,23226.08828,0.0,0.0
170,Policy_C_high_resilience,0.02,12.0,0,0.072752,16.045667,39,433.172664,433.172664,20.0,42473.629763,0.0,0.0
170,Policy_D_delayed_adaptation,0.015,6.0,8,0.072752,16.045667,39,632.314331,632.314331,20.0,91708.804692,0.0,0.0
171,Policy_A_low_intervention,0.01,4.0,0,0.066675,16.056365,33,528.632529,528.632529,20.0,62583.046808,0.0,0.0
171,Policy_B_moderate_intervention,0.025,7.0,0,0.066675,16.056365,33,224.816884,224.816884,20.0,10652.394159,0.0,0.0
171,Policy_C_high_resilience,0.02,12.0,0,0.066675,16.056365,33,304.265004,304.265004,20.0,20580.239576,0.0,0.0
171,Policy_D_delayed_adaptation,0.015,6.0,8,0.066675,16.056365,33,443.494713,443.494713,20.0,45680.859545,0.0,0.0
172,Policy_A_low_intervention,0.01,4.0,0,0.067376,9.861695,25,551.199815,551.199815,20.0,67870.874143,0.0,0.0
172,Policy_B_moderate_intervention,0.025,7.0,0,0.067376,9.861695,25,235.238092,235.238092,20.0,11770.369055,0.0,0.0
172,Policy_C_high_resilience,0.02,12.0,0,0.067376,9.861695,25,317.344437,317.344437,20.0,22464.134034,0.0,0.0
172,Policy_D_delayed_adaptation,0.015,6.0,8,0.067376,9.861695,25,462.578991,462.578991,20.0,49628.691157,0.0,0.0
173,Policy_A_low_intervention,0.01,4.0,0,0.063464,8.54414,28,443.913435,443.913435,20.0,44314.51589,0.0,0.0
173,Policy_B_moderate_intervention,0.025,7.0,0,0.063464,8.54414,28,188.459464,188.459464,20.0,7135.001915,0.0,0.0
173,Policy_C_high_resilience,0.02,12.0,0,0.063464,8.54414,28,254.078248,254.078248,20.0,14027.296488,0.0,0.0
173,Policy_D_delayed_adaptation,0.015,6.0,8,0.063464,8.54414,28,371.478708,371.478708,20.0,32035.461005,0.0,0.0
174,Policy_A_low_intervention,0.01,4.0,0,0.06383,15.117532,28,444.56214,444.56214,20.0,44211.957267,0.0,0.0
174,Policy_B_moderate_intervention,0.025,7.0,0,0.06383,15.117532,28,189.343647,189.343647,20.0,7170.017198,0.0,0.0
174,Policy_C_high_resilience,0.02,12.0,0,0.06383,15.117532,28,257.339211,257.339211,20.0,14380.901963,0.0,0.0
174,Policy_D_delayed_adaptation,0.015,6.0,8,0.06383,15.117532,28,374.341849,374.341849,20.0,32413.12156,0.0,0.0
175,Policy_A_low_intervention,0.01,4.0,0,0.064462,9.383397,40,475.035683,475.035683,20.0,50973.902803,0.0,0.0
175,Policy_B_moderate_intervention,0.025,7.0,0,0.064462,9.383397,40,201.049523,201.049523,20.0,8336.565463,0.0,0.0
175,Policy_C_high_resilience,0.02,12.0,0,0.064462,9.383397,40,270.13985,270.13985,20.0,16049.002137,0.0,0.0
175,Policy_D_delayed_adaptation,0.015,6.0,8,0.064462,9.383397,40,395.992027,395.992027,20.0,36588.005104,0.0,0.0
176,Policy_A_low_intervention,0.01,4.0,0,0.040766,7.917707,42,119.792132,119.792132,20.0,2276.916612,0.0,28.00978
176,Policy_B_moderate_intervention,0.025,7.0,0,0.040766,7.917707,42,49.62824,49.62824,20.0,86.99578,28.00978,0.0
176,Policy_C_high_resilience,0.02,12.0,0,0.040766,7.917707,42,67.688936,67.688936,20.0,370.630931,0.0,28.00978
176,Policy_D_delayed_adaptation,0.015,6.0,8,0.040766,7.917707,42,99.78794,99.78794,20.0,1429.249791,0.0,28.00978
177,Policy_A_low_intervention,0.01,4.0,0,0.042858,4.890872,30,135.917849,135.917849,20.0,3172.242576,0.0,5.772292
177,Policy_B_moderate_intervention,0.025,7.0,0,0.042858,4.890872,30,56.655418,56.655418,20.0,159.53374,5.772292,0.0
177,Policy_C_high_resilience,0.02,12.0,0,0.042858,4.890872,30,76.811949,76.811949,20.0,585.05466,0.0,5.772292
177,Policy_D_delayed_adaptation,0.015,6.0,8,0.042858,4.890872,30,113.236033,113.236033,20.0,2050.831828,0.0,5.772292
178,Policy_A_low_intervention,0.01,4.0,0,0.070186,1.450398,24,663.770882,663.770882,20.0,98100.865334,0.0,0.0
178,Policy_B_moderate_intervention,0.025,7.0,0,0.070186,1.450398,24,282.546321,282.546321,20.0,17629.169123,0.0,0.0
178,Policy_C_high_resilience,0.02,12.0,0,0.070186,1.450398,24,376.875156,376.875156,20.0,32103.79854,0.0,0.0
178,Policy_D_delayed_adaptation,0.015,6.0,8,0.070186,1.450398,24,552.555677,552.555677,20.0,70699.23935,0.0,0.0
179,Policy_A_low_intervention,0.01,4.0,0,0.040407,12.491097,42,115.302654,115.302654,20.0,2045.587486,0.0,33.002935
179,Policy_B_moderate_intervention,0.025,7.0,0,0.040407,12.491097,42,47.703594,47.703594,20.0,72.615557,33.002935,0.0
179,Policy_C_high_resilience,0.02,12.0,0,0.040407,12.491097,42,65.711959,65.711959,20.0,330.632489,0.0,33.002935
179,Policy_D_delayed_adaptation,0.015,6.0,8,0.040407,12.491097,42,96.488195,96.488195,20.0,1290.280856,0.0,33.002935
180,Policy_A_low_intervention,0.01,4.0,0,0.039628,7.467622,30,110.822247,110.822247,20.0,1791.874516,0.0,36.516319
180,Policy_B_moderate_intervention,0.025,7.0,0,0.039628,7.467622,30,46.151799,46.151799,20.0,63.583509,36.516319,0.0
180,Policy_C_high_resilience,0.02,12.0,0,0.039628,7.467622,30,63.084626,63.084626,20.0,279.820096,0.0,36.516319
180,Policy_D_delayed_adaptation,0.015,6.0,8,0.039628,7.467622,30,92.737275,92.737275,20.0,1121.225551,0.0,36.516319
181,Policy_A_low_intervention,0.01,4.0,0,0.054418,7.483936,26,263.118328,263.118328,20.0,14983.375479,0.0,0.0
181,Policy_B_moderate_intervention,0.025,7.0,0,0.054418,7.483936,26,111.034638,111.034638,20.0,1829.367376,0.0,0.0
181,Policy_C_high_resilience,0.02,12.0,0,0.054418,7.483936,26,150.358002,150.358002,20.0,4169.158777,0.0,0.0
181,Policy_D_delayed_adaptation,0.015,6.0,8,0.054418,7.483936,26,220.256617,220.256617,20.0,10596.706769,0.0,0.0
182,Policy_A_low_intervention,0.01,4.0,0,0.06748,7.010583,44,567.669561,567.669561,20.0,72487.028902,0.0,0.0
182,Policy_B_moderate_intervention,0.025,7.0,0,0.06748,7.010583,44,240.766237,240.766237,20.0,12504.684044,0.0,0.0
182,Policy_C_high_resilience,0.02,12.0,0,0.06748,7.010583,44,322.200311,322.200311,20.0,23283.777834,0.0,0.0
182,Policy_D_delayed_adaptation,0.015,6.0,8,0.06748,7.010583,44,472.560619,472.560619,20.0,52084.953473,0.0,0.0
183,Policy_A_low_intervention,0.01,4.0,0,0.056284,12.519414,44,295.53602,295.53602,20.0,19410.635566,0.0,0.0
183,Policy_B_moderate_intervention,0.025,7.0,0,0.056284,12.519414,44,124.046594,124.046594,20.0,2532.90292,0.0,0.0
183,Policy_C_high_resilience,0.02,12.0,0,0.056284,12.519414,44,167.880128,167.880128,20.0,5496.227141,0.0,0.0
183,Policy_D_delayed_adaptation,0.015,6.0,8,0.056284,12.519414,44,246.423964,246.423964,20.0,13674.420705,0.0,0.0
184,Policy_A_low_intervention,0.01,4.0,0,0.055906,8.585635,31,287.634128,287.634128,20.0,18172.429426,0.0,0.0
184,Policy_B_moderate_intervention,0.025,7.0,0,0.055906,8.585635,31,121.250448,121.250448,20.0,2349.019557,0.0,0.0
184,Policy_C_high_resilience,0.02,12.0,0,0.055906,8.585635,31,164.065097,164.065097,20.0,5172.510617,0.0,0.0
184,Policy_D_delayed_adaptation,0.015,6.0,8,0.055906,8.585635,31,240.452875,240.452875,20.0,12875.580259,0.0,0.0
185,Policy_A_low_intervention,0.01,4.0,0,0.043438,7.01976,33,139.642759,139.642759,20.0,3401.352382,0.0,0.065828
185,Policy_B_moderate_intervention,0.025,7.0,0,0.043438,7.01976,33,58.211906,58.211906,20.0,179.505374,0.065828,0.0
185,Policy_C_high_resilience,0.02,12.0,0,0.043438,7.01976,33,79.205772,79.205772,20.0,650.284228,0.0,0.065828
185,Policy_D_delayed_adaptation,0.015,6.0,8,0.043438,7.01976,33,116.554546,116.554546,20.0,2222.41745,0.0,0.065828
186,Policy_A_low_intervention,0.01,4.0,0,0.05422,13.223413,45,261.928957,261.928957,20.0,15028.719528,0.0,0.0
186,Policy_B_moderate_intervention,0.025,7.0,0,0.05422,13.223413,45,109.685689,109.685689,20.0,1799.804344,0.0,0.0
186,Policy_C_high_resilience,0.02,12.0,0,0.05422,13.223413,45,148.767351,148.767351,20.0,4091.139817,0.0,0.0
186,Policy_D_delayed_adaptation,0.015,6.0,8,0.05422,13.223413,45,218.428932,218.428932,20.0,10509.771007,0.0,0.0
187,Policy_A_low_intervention,0.01,4.0,0,0.057146,3.969696,27,312.763631,312.763631,20.0,21745.914915,0.0,0.0
187,Policy_B_moderate_intervention,0.025,7.0,0,0.057146,3.969696,27,131.896899,131.896899,20.0,2960.303238,0.0,0.0
187,Policy_C_high_resilience,0.02,12.0,0,0.057146,3.969696,27,177.31338,177.31338,20.0,6239.600712,0.0,0.0
187,Policy_D_delayed_adaptation,0.015,6.0,8,0.057146,3.969696,27,260.562935,260.562935,20.0,15350.833845,0.0,0.0
188,Policy_A_low_intervention,0.01,4.0,0,0.042282,8.741556,32,129.245776,129.245776,20.0,2759.423104,0.0,15.595594
188,Policy_B_moderate_intervention,0.025,7.0,0,0.042282,8.741556,32,53.895471,53.895471,20.0,125.596939,15.595594,0.0
188,Policy_C_high_resilience,0.02,12.0,0,0.042282,8.741556,32,73.686767,73.686767,20.0,502.646903,0.0,15.595594
188,Policy_D_delayed_adaptation,0.015,6.0,8,0.042282,8.741556,32,108.20096,108.20096,20.0,1792.974045,0.0,15.595594
189,Policy_A_low_intervention,0.01,4.0,0,0.045126,12.224554,32,150.680367,150.680367,20.0,4098.844851,0.0,0.0
189,Policy_B_moderate_intervention,0.025,7.0,0,0.045126,12.224554,32,63.057111,63.057111,20.0,251.644928,0.0,0.0
189,Policy_C_high_resilience,0.02,12.0,0,0.045126,12.224554,32,86.605434,86.605434,20.0,872.750025,0.0,0.0
189,Policy_D_delayed_adaptation,0.015,6.0,8,0.045126,12.224554,32,126.661858,126.661858,20.0,2770.873525,0.0,0.0
190,Policy_A_low_intervention,0.01,4.0,0,0.062588,15.129102,24,409.114453,409.114453,20.0,37251.081513,0.0,0.0
190,Policy_B_moderate_intervention,0.025,7.0,0,0.062588,15.129102,24,174.874863,174.874863,20.0,5917.926992,0.0,0.0
190,Policy_C_high_resilience,0.02,12.0,0,0.062588,15.129102,24,238.570691,238.570691,20.0,12170.134407,0.0,0.0
190,Policy_D_delayed_adaptation,0.015,6.0,8,0.062588,15.129102,24,346.045221,346.045221,20.0,27531.71267,0.0,0.0
191,Policy_A_low_intervention,0.01,4.0,0,0.074132,9.614225,32,819.543519,819.543519,20.0,146685.231085,0.0,0.0
191,Policy_B_moderate_intervention,0.025,7.0,0,0.074132,9.614225,32,350.24768,350.24768,20.0,27528.586927,0.0,0.0
191,Policy_C_high_resilience,0.02,12.0,0,0.074132,9.614225,32,469.36428,469.36428,20.0,49808.546517,0.0,0.0
191,Policy_D_delayed_adaptation,0.015,6.0,8,0.074132,9.614225,32,685.101921,685.101921,20.0,106927.247874,0.0,0.0
192,Policy_A_low_intervention,0.01,4.0,0,0.056635,11.933996,22,291.277537,291.277537,20.0,18452.965064,0.0,0.0
192,Policy_B_moderate_intervention,0.025,7.0,0,0.056635,11.933996,22,124.030287,124.030287,20.0,2469.509939,0.0,0.0
192,Policy_C_high_resilience,0.02,12.0,0,0.056635,11.933996,22,169.312459,169.312459,20.0,5549.536756,0.0,0.0
192,Policy_D_delayed_adaptation,0.015,6.0,8,0.056635,11.933996,22,246.153554,246.153554,20.0,13436.746864,0.0,0.0
193,Policy_A_low_intervention,0.01,4.0,0,0.058924,2.442591,34,349.175018,349.175018,20.0,27404.743193,0.0,0.0
193,Policy_B_moderate_intervention,0.025,7.0,0,0.058924,2.442591,34,147.19606,147.19606,20.0,3945.558654,0.0,0.0
193,Policy_C_high_resilience,0.02,12.0,0,0.058924,2.442591,34,197.170411,197.170411,20.0,8001.310236,0.0,0.0
193,Policy_D_delayed_adaptation,0.015,6.0,8,0.058924,2.442591,34,290.180814,290.180814,20.0,19332.375509,0.0,0.0
194,Policy_A_low_intervention,0.01,4.0,0,0.038178,4.682814,30,103.260904,103.260904,20.0,1461.907589,0.0,42.892448
194,Policy_B_moderate_intervention,0.025,7.0,0,0.038178,4.682814,30,42.879462,42.879462,20.0,49.700717,42.892448,0.0
194,Policy_C_high_resilience,0.02,12.0,0,0.038178,4.682814,30,58.275143,58.275143,20.0,205.164007,0.0,42.892448
194,Policy_D_delayed_adaptation,0.015,6.0,8,0.038178,4.682814,30,86.015132,86.015132,20.0,881.205814,0.0,42.892448
195,Policy_A_low_intervention,0.01,4.0,0,0.039525,5.883224,44,112.270858,112.270858,20.0,1900.525525,0.0,35.751442
195,Policy_B_moderate_intervention,0.025,7.0,0,0.039525,5.883224,44,46.451736,46.451736,20.0,65.75824,35.751442,0.0
195,Policy_C_high_resilience,0.02,12.0,0,0.039525,5.883224,44,63.14295,63.14295,20.0,284.10063,0.0,35.751442
195,Policy_D_delayed_adaptation,0.015,6.0,8,0.039525,5.883224,44,93.301603,93.301603,20.0,1163.529373,0.0,35.751442
196,Policy_A_low_intervention,0.01,4.0,0,0.069584,5.008619,33,638.415027,638.415027,20.0,90903.000929,0.0,0.0
196,Policy_B_moderate_intervention,0.025,7.0,0,0.069584,5.008619,33,271.598941,271.598941,20.0,16187.845008,0.0,0.0
196,Policy_C_high_resilience,0.02,12.0,0,0.069584,5.008619,33,363.260221,363.260221,20.0,29771.352827,0.0,0.0
196,Policy_D_delayed_adaptation,0.015,6.0,8,0.069584,5.008619,33,532.08359,532.08359,20.0,65638.255974,0.0,0.0
197,Policy_A_low_intervention,0.01,4.0,0,0.041352,1.474312,20,126.215363,126.215363,20.0,2615.404057,0.0,19.507386
197,Policy_B_moderate_intervention,0.025,7.0,0,0.041352,1.474312,20,52.524906,52.524906,20.0,113.576087,19.507386,0.0
197,Policy_C_high_resilience,0.02,12.0,0,0.041352,1.474312,20,70.76365,70.76365,20.0,437.108544,0.0,19.507386
197,Policy_D_delayed_adaptation,0.015,6.0,8,0.041352,1.474312,20,104.724762,104.724762,20.0,1643.28775,0.0,19.507386
198,Policy_A_low_intervention,0.01,4.0,0,0.063706,0.937541,31,460.460927,460.460927,20.0,47967.607143,0.0,0.0
198,Policy_B_moderate_intervention,0.025,7.0,0,0.063706,0.937541,31,194.846969,194.846969,20.0,7764.293903,0.0,0.0
198,Policy_C_high_resilience,0.02,12.0,0,0.063706,0.937541,31,260.179107,260.179107,20.0,14812.682295,0.0,0.0
198,Policy_D_delayed_adaptation,0.015,6.0,8,0.063706,0.937541,31,382.585533,382.585533,20.0,34159.796202,0.0,0.0
199,Policy_A_low_intervention,0.01,4.0,0,0.04009,1.235131,40,117.892729,117.892729,20.0,2176.398828,0.0,29.80974
199,Policy_B_moderate_intervention,0.025,7.0,0,0.04009,1.235131,40,48.886967,48.886967,20.0,82.072982,29.80974,0.0
199,Policy_C_high_resilience,0.02,12.0,0,0.04009,1.235131,40,65.8157,65.8157,20.0,333.298589,0.0,29.80974
199,Policy_D_delayed_adaptation,0.015,6.0,8,0.04009,1.235131,40,97.591291,97.591291,20.0,1333.932373,0.0,29.80974
200,Policy_A_low_intervention,0.01,4.0,0,0.031812,0.55854,27,72.70822,72.70822,20.0,441.941774,0.0,59.128828
